10000 INGIND35 50
57977 42 AGR03
57978 86 INGIND35
57979 79 CHIM02
57980 46 BIO10
57981 35 MAT01
57982 43 INGIND35
57983 50 MAT01
57984 100 IINF04
57985 64 CHIM02
57986 49 AGR03
57987 94 AGR03
57988 15 INF01
57989 59 INGIND35
57990 54 FIS01
57991 84 IINF05
57992 35 IINF04
57993 57 FIS01
57994 59 IINF05
57995 100 MAT01
57996 69 IINF04
57997 87 INF01
57998 51 INGIND35
57999 78 FIS01
58000 53 IINF05
58001 62 IINF05
58002 26 MAT01
58003 61 BIO10
58004 36 MAT01
58005 50 AGR03
58006 57 INGIND35
58007 67 BIO10
58008 40 INF01
58009 43 CHIM02
58010 65 FIS01
58011 87 CHIM02
58012 7 INF01
58013 47 INGIND35
58014 61 MED18
58015 98 FIS01
58016 57 MED18
58017 31 FIS01
58018 77 AGR03
58019 59 IINF05
58020 51 MED18
58021 76 FIS01
58022 56 INGIND35
58023 89 INGIND35
58024 49 MED18
58025 92 IINF05
58026 4 FIS01
58027 38 INGIND35
58028 1 INGIND35
58029 74 CHIM02
58030 81 INGIND35
58031 43 AGR03
58032 83 BIO10
58033 83 IINF05
58034 93 IINF05
58035 45 FIS01
58036 84 AGR03
58037 34 CHIM02
58038 27 MAT01
58039 33 AGR03
58040 32 AGR03
58041 49 IINF05
58042 56 BIO10
58043 69 INF01
58044 57 MED18
58045 63 IINF05
58046 1 IINF04
58047 34 MED18
58048 75 CHIM02
58049 15 MAT01
58050 62 CHIM02
58051 55 MED18
58052 99 INF01
58053 53 IINF05
58054 29 AGR03
58055 19 CHIM02
58056 30 AGR03
58057 28 AGR03
58058 74 MED18
58059 24 IINF05
58060 19 AGR03
58061 53 IINF04
58062 68 CHIM02
58063 72 MAT01
58064 87 IINF04
58065 24 AGR03
58066 35 INGIND35
58067 51 MED18
58068 79 IINF05
58069 59 MED18
58070 99 IINF05
58071 39 MAT01
58072 68 BIO10
58073 98 CHIM02
58074 36 AGR03
58075 72 MED18
58076 65 IINF04
58077 2 FIS01
58078 2 IINF05
58079 11 INF01
58080 47 IINF05
58081 6 FIS01
58082 46 INF01
58083 87 AGR03
58084 67 AGR03
58085 16 IINF05
58086 57 INF01
58087 33 MAT01
58088 42 FIS01
58089 34 IINF04
58090 60 FIS01
58091 17 MED18
58092 52 MED18
58093 66 MED18
58094 91 FIS01
58095 62 MAT01
58096 61 MAT01
58097 38 IINF05
58098 69 BIO10
58099 23 IINF04
58100 28 INGIND35
58101 52 BIO10
58102 96 IINF05
58103 81 AGR03
58104 50 MAT01
58105 60 INF01
58106 39 INGIND35
58107 18 IINF05
58108 53 IINF05
58109 31 FIS01
58110 46 IINF04
58111 74 BIO10
58112 27 INF01
58113 27 INGIND35
58114 16 INF01
58115 63 INGIND35
58116 81 INF01
58117 34 INF01
58118 71 IINF04
58119 20 BIO10
58120 18 AGR03
58121 62 IINF05
58122 32 INF01
58123 84 INF01
58124 83 IINF05
58125 85 MAT01
58126 69 IINF05
58127 97 IINF05
58128 33 MAT01
58129 24 INF01
58130 37 BIO10
58131 24 IINF05
58132 2 CHIM02
58133 3 INGIND35
58134 51 AGR03
58135 52 CHIM02
58136 41 IINF04
58137 89 MAT01
58138 4 BIO10
58139 39 IINF04
58140 50 INGIND35
58141 99 CHIM02
58142 33 CHIM02
58143 3 IINF04
58144 89 AGR03
58145 5 INGIND35
58146 30 CHIM02
58147 26 INGIND35
58148 16 INGIND35
58149 28 INGIND35
58150 14 AGR03
58151 48 BIO10
58152 10 INF01
58153 10 IINF05
58154 53 FIS01
58155 98 BIO10
58156 81 FIS01
58157 93 AGR03
58158 84 IINF05
58159 66 BIO10
58160 14 BIO10
58161 68 INGIND35
58162 10 BIO10
58163 20 BIO10
58164 58 FIS01
58165 85 IINF05
58166 81 INGIND35
58167 10 BIO10
58168 83 FIS01
58169 3 MED18
58170 65 FIS01
58171 44 AGR03
58172 25 FIS01
58173 97 AGR03
58174 83 INGIND35
58175 95 INGIND35
58176 20 AGR03
58177 26 INF01
58178 62 MAT01
58179 70 BIO10
58180 1 MAT01
58181 92 INGIND35
58182 58 AGR03
58183 58 INGIND35
58184 70 MAT01
58185 6 MAT01
58186 28 IINF04
58187 35 FIS01
58188 91 BIO10
58189 69 INF01
58190 35 IINF05
58191 44 MED18
58192 37 BIO10
58193 32 IINF05
58194 42 INF01
58195 71 IINF04
58196 5 MAT01
58197 61 CHIM02
58198 86 MED18
58199 64 IINF05
58200 85 MED18
58201 19 CHIM02
58202 86 MED18
58203 43 IINF05
58204 15 FIS01
58205 19 CHIM02
58206 2 INF01
58207 62 BIO10
58208 30 AGR03
58209 81 MED18
58210 56 INF01
58211 2 BIO10
58212 68 FIS01
58213 66 CHIM02
58214 45 CHIM02
58215 52 INF01
58216 69 IINF05
58217 38 FIS01
58218 9 INGIND35
58219 64 INF01
58220 1 IINF04
58221 28 MAT01
58222 92 MAT01
58223 47 CHIM02
58224 32 MAT01
58225 31 MED18
58226 59 INF01
58227 31 IINF04
58228 97 IINF05
58229 86 IINF04
58230 50 INF01
58231 5 BIO10
58232 14 IINF05
58233 8 IINF04
58234 31 MAT01
58235 4 CHIM02
58236 42 CHIM02
58237 15 MAT01
58238 35 IINF05
58239 43 AGR03
58240 27 INGIND35
58241 92 MED18
58242 32 FIS01
58243 64 BIO10
58244 51 INGIND35
58245 69 IINF04
58246 15 AGR03
58247 91 BIO10
58248 77 BIO10
58249 30 CHIM02
58250 28 BIO10
58251 19 AGR03
58252 32 IINF05
58253 57 INF01
58254 45 INF01
58255 33 MED18
58256 91 MED18
58257 16 INF01
58258 75 INF01
58259 66 MED18
58260 46 BIO10
58261 98 MED18
58262 98 INF01
58263 35 AGR03
58264 42 MED18
58265 28 INF01
58266 72 INGIND35
58267 51 MED18
58268 84 AGR03
58269 56 CHIM02
58270 35 IINF04
58271 25 MAT01
58272 53 INF01
58273 92 IINF04
58274 58 BIO10
58275 59 BIO10
58276 21 BIO10
58277 54 CHIM02
58278 35 INF01
58279 93 INGIND35
58280 75 INF01
58281 24 CHIM02
58282 33 AGR03
58283 44 AGR03
58284 28 CHIM02
58285 34 IINF05
58286 53 MAT01
58287 14 IINF04
58288 95 INF01
58289 17 FIS01
58290 99 AGR03
58291 49 IINF04
58292 42 CHIM02
58293 10 INF01
58294 94 IINF04
58295 25 MED18
58296 27 FIS01
58297 78 INF01
58298 37 AGR03
58299 93 BIO10
58300 9 AGR03
58301 42 IINF05
58302 18 CHIM02
58303 100 INGIND35
58304 93 BIO10
58305 36 FIS01
58306 82 FIS01
58307 61 IINF05
58308 66 INGIND35
58309 31 FIS01
58310 5 AGR03
58311 64 FIS01
58312 24 IINF04
58313 80 AGR03
58314 95 MED18
58315 85 MED18
58316 84 IINF05
58317 98 IINF05
58318 36 MAT01
58319 29 FIS01
58320 46 INGIND35
58321 98 MAT01
58322 86 INGIND35
58323 30 BIO10
58324 30 IINF04
58325 80 IINF05
58326 94 IINF04
58327 15 MED18
58328 44 INGIND35
58329 14 IINF04
58330 20 BIO10
58331 30 INGIND35
58332 14 IINF04
58333 38 INGIND35
58334 57 BIO10
58335 79 BIO10
58336 25 INGIND35
58337 54 MED18
58338 28 AGR03
58339 72 MED18
58340 5 AGR03
58341 67 MED18
58342 89 AGR03
58343 90 FIS01
58344 2 FIS01
58345 4 AGR03
58346 43 AGR03
58347 92 IINF05
58348 80 MED18
58349 36 INF01
58350 35 MAT01
58351 22 INGIND35
58352 93 INF01
58353 15 AGR03
58354 71 AGR03
58355 52 CHIM02
58356 71 FIS01
58357 67 CHIM02
58358 15 IINF04
58359 57 MED18
58360 42 AGR03
58361 83 AGR03
58362 35 BIO10
58363 74 INF01
58364 46 AGR03
58365 31 AGR03
58366 50 BIO10
58367 44 BIO10
58368 68 MED18
58369 15 IINF04
58370 25 MED18
58371 99 IINF04
58372 70 MED18
58373 60 AGR03
58374 42 IINF04
58375 40 IINF04
58376 35 CHIM02
58377 67 FIS01
58378 35 INGIND35
58379 85 IINF04
58380 45 AGR03
58381 58 CHIM02
58382 43 MAT01
58383 41 MAT01
58384 4 INF01
58385 92 FIS01
58386 37 BIO10
58387 85 CHIM02
58388 28 INF01
58389 2 AGR03
58390 33 FIS01
58391 24 INGIND35
58392 89 INF01
58393 74 IINF05
58394 2 IINF04
58395 81 AGR03
58396 54 MAT01
58397 23 BIO10
58398 55 IINF05
58399 25 IINF04
58400 30 INGIND35
58401 91 MED18
58402 35 BIO10
58403 33 IINF05
58404 70 BIO10
58405 21 FIS01
58406 7 MED18
58407 28 FIS01
58408 28 INGIND35
58409 33 IINF05
58410 25 BIO10
58411 32 AGR03
58412 50 MED18
58413 100 BIO10
58414 48 AGR03
58415 33 CHIM02
58416 67 AGR03
58417 76 AGR03
58418 8 BIO10
58419 34 INF01
58420 5 FIS01
58421 99 AGR03
58422 83 BIO10
58423 20 AGR03
58424 22 INF01
58425 34 IINF05
58426 39 INF01
58427 52 CHIM02
58428 4 IINF04
58429 92 BIO10
58430 26 FIS01
58431 12 INF01
58432 3 AGR03
58433 65 FIS01
58434 55 MED18
58435 77 FIS01
58436 60 CHIM02
58437 3 MED18
58438 8 INF01
58439 3 IINF04
58440 57 INF01
58441 2 MAT01
58442 13 MED18
58443 90 AGR03
58444 16 AGR03
58445 80 IINF05
58446 10 BIO10
58447 96 AGR03
58448 59 CHIM02
58449 71 INGIND35
58450 35 BIO10
58451 81 AGR03
58452 57 INF01
58453 10 CHIM02
58454 49 INF01
58455 67 INF01
58456 79 AGR03
58457 85 AGR03
58458 26 MED18
58459 26 MED18
58460 21 INGIND35
58461 29 MAT01
58462 3 IINF04
58463 31 INGIND35
58464 48 IINF04
58465 47 MED18
58466 24 MED18
58467 24 AGR03
58468 22 IINF05
58469 56 FIS01
58470 86 MAT01
58471 72 INGIND35
58472 71 AGR03
58473 35 IINF04
58474 48 CHIM02
58475 30 CHIM02
58476 23 IINF05
58477 97 MAT01
58478 48 INGIND35
58479 32 BIO10
58480 41 MAT01
58481 18 MED18
58482 53 IINF04
58483 94 INF01
58484 7 INGIND35
58485 95 MAT01
58486 10 INGIND35
58487 49 CHIM02
58488 60 MAT01
58489 82 IINF04
58490 89 MAT01
58491 24 INF01
58492 54 MAT01
58493 8 MAT01
58494 59 CHIM02
58495 72 INF01
58496 93 MAT01
58497 35 AGR03
58498 68 INF01
58499 85 INGIND35
58500 66 CHIM02
58501 67 IINF04
58502 61 IINF05
58503 88 AGR03
58504 32 INGIND35
58505 8 INF01
58506 16 INGIND35
58507 56 IINF05
58508 35 IINF05
58509 82 CHIM02
58510 38 INF01
58511 23 MED18
58512 17 IINF04
58513 15 IINF04
58514 87 CHIM02
58515 19 MED18
58516 53 MAT01
58517 14 INGIND35
58518 77 MED18
58519 89 MED18
58520 44 MAT01
58521 15 MED18
58522 53 CHIM02
58523 96 CHIM02
58524 99 MAT01
58525 13 INGIND35
58526 21 MED18
58527 3 IINF04
58528 63 MED18
58529 92 MED18
58530 33 MED18
58531 22 AGR03
58532 73 IINF05
58533 11 IINF04
58534 90 CHIM02
58535 2 IINF05
58536 40 BIO10
58537 25 IINF04
58538 89 AGR03
58539 24 FIS01
58540 10 IINF05
58541 52 INGIND35
58542 75 IINF05
58543 22 MED18
58544 67 FIS01
58545 25 FIS01
58546 50 BIO10
58547 77 INGIND35
58548 65 CHIM02
58549 61 BIO10
58550 40 INGIND35
58551 14 IINF04
58552 64 MED18
58553 49 INF01
58554 57 AGR03
58555 91 AGR03
58556 71 INGIND35
58557 8 CHIM02
58558 37 IINF05
58559 63 IINF05
58560 50 INGIND35
58561 4 MED18
58562 61 MED18
58563 31 CHIM02
58564 41 INGIND35
58565 80 CHIM02
58566 47 INF01
58567 28 IINF05
58568 30 CHIM02
58569 60 IINF05
58570 43 MED18
58571 5 IINF04
58572 51 IINF05
58573 54 INGIND35
58574 97 MAT01
58575 68 AGR03
58576 100 INF01
58577 70 FIS01
58578 46 MED18
58579 71 INGIND35
58580 60 INF01
58581 79 INGIND35
58582 57 BIO10
58583 6 INF01
58584 50 CHIM02
58585 40 IINF05
58586 56 IINF05
58587 5 MAT01
58588 61 IINF05
58589 25 AGR03
58590 93 INF01
58591 38 AGR03
58592 40 FIS01
58593 4 MAT01
58594 31 IINF05
58595 31 BIO10
58596 32 MAT01
58597 24 MAT01
58598 85 IINF04
58599 93 MED18
58600 65 IINF04
58601 50 BIO10
58602 48 MED18
58603 78 MAT01
58604 3 MED18
58605 37 CHIM02
58606 54 BIO10
58607 59 MAT01
58608 34 INGIND35
58609 39 MED18
58610 73 IINF05
58611 100 MED18
58612 75 CHIM02
58613 12 MED18
58614 68 INF01
58615 43 BIO10
58616 52 MAT01
58617 53 MAT01
58618 90 BIO10
58619 7 IINF05
58620 11 INGIND35
58621 92 IINF05
58622 26 IINF04
58623 65 INGIND35
58624 5 IINF05
58625 82 FIS01
58626 28 MED18
58627 5 FIS01
58628 51 IINF04
58629 41 IINF05
58630 60 IINF05
58631 16 MED18
58632 13 IINF05
58633 88 BIO10
58634 82 BIO10
58635 90 BIO10
58636 92 BIO10
58637 78 FIS01
58638 79 FIS01
58639 7 IINF04
58640 54 AGR03
58641 22 CHIM02
58642 39 MED18
58643 100 BIO10
58644 58 IINF04
58645 17 FIS01
58646 46 BIO10
58647 8 AGR03
58648 38 MAT01
58649 66 INF01
58650 39 IINF04
58651 90 IINF04
58652 27 INF01
58653 82 IINF04
58654 45 INGIND35
58655 34 IINF04
58656 49 IINF05
58657 56 CHIM02
58658 2 MAT01
58659 76 INGIND35
58660 55 FIS01
58661 85 CHIM02
58662 54 FIS01
58663 86 INGIND35
58664 18 IINF05
58665 86 CHIM02
58666 86 INGIND35
58667 30 CHIM02
58668 39 INGIND35
58669 40 FIS01
58670 11 BIO10
58671 94 IINF05
58672 72 INF01
58673 13 MED18
58674 12 IINF05
58675 60 CHIM02
58676 43 INF01
58677 35 INF01
58678 8 MED18
58679 10 INGIND35
58680 63 MAT01
58681 19 CHIM02
58682 77 IINF05
58683 27 MED18
58684 61 FIS01
58685 84 IINF05
58686 61 MED18
58687 35 MAT01
58688 66 MAT01
58689 1 MAT01
58690 2 INF01
58691 43 IINF05
58692 7 FIS01
58693 95 FIS01
58694 30 MED18
58695 53 AGR03
58696 65 IINF04
58697 89 BIO10
58698 41 INGIND35
58699 3 INF01
58700 55 IINF05
58701 59 CHIM02
58702 95 IINF05
58703 16 IINF04
58704 81 IINF04
58705 32 INF01
58706 45 INF01
58707 55 IINF05
58708 81 IINF05
58709 89 IINF05
58710 31 BIO10
58711 45 CHIM02
58712 37 IINF04
58713 48 AGR03
58714 94 IINF05
58715 95 FIS01
58716 50 CHIM02
58717 85 MAT01
58718 92 MED18
58719 74 FIS01
58720 13 INGIND35
58721 56 CHIM02
58722 49 BIO10
58723 51 CHIM02
58724 50 CHIM02
58725 89 INGIND35
58726 69 MED18
58727 30 BIO10
58728 81 IINF05
58729 9 MED18
58730 74 IINF05
58731 51 INGIND35
58732 19 MED18
58733 60 CHIM02
58734 77 IINF05
58735 34 AGR03
58736 76 MED18
58737 51 AGR03
58738 91 CHIM02
58739 66 MED18
58740 68 FIS01
58741 2 IINF04
58742 10 FIS01
58743 24 BIO10
58744 93 IINF04
58745 18 IINF05
58746 97 IINF05
58747 74 IINF05
58748 45 INGIND35
58749 69 IINF05
58750 75 CHIM02
58751 18 MED18
58752 82 IINF05
58753 40 IINF05
58754 42 CHIM02
58755 92 INGIND35
58756 94 IINF04
58757 9 INF01
58758 23 IINF05
58759 20 MAT01
58760 58 IINF04
58761 3 CHIM02
58762 78 CHIM02
58763 14 BIO10
58764 80 CHIM02
58765 13 INF01
58766 70 INGIND35
58767 10 AGR03
58768 52 BIO10
58769 81 FIS01
58770 68 IINF05
58771 58 INF01
58772 7 CHIM02
58773 90 BIO10
58774 9 BIO10
58775 72 IINF05
58776 67 BIO10
58777 39 CHIM02
58778 77 MAT01
58779 78 IINF05
58780 14 BIO10
58781 9 MED18
58782 23 IINF05
58783 69 MAT01
58784 28 MAT01
58785 49 MED18
58786 36 MAT01
58787 74 AGR03
58788 34 BIO10
58789 13 IINF05
58790 73 AGR03
58791 94 IINF05
58792 13 INGIND35
58793 29 MAT01
58794 84 FIS01
58795 92 BIO10
58796 68 MAT01
58797 30 FIS01
58798 12 BIO10
58799 95 MED18
58800 54 AGR03
58801 39 INF01
58802 65 CHIM02
58803 83 CHIM02
58804 44 INGIND35
58805 22 IINF05
58806 20 IINF05
58807 98 MAT01
58808 55 INF01
58809 83 INGIND35
58810 34 AGR03
58811 23 AGR03
58812 21 CHIM02
58813 33 INF01
58814 50 IINF04
58815 8 BIO10
58816 89 IINF05
58817 90 AGR03
58818 100 MED18
58819 90 IINF05
58820 70 BIO10
58821 78 INF01
58822 2 INGIND35
58823 41 IINF04
58824 66 IINF04
58825 65 MAT01
58826 23 IINF04
58827 47 BIO10
58828 95 MAT01
58829 40 INGIND35
58830 85 IINF05
58831 97 INGIND35
58832 81 INF01
58833 56 BIO10
58834 65 MAT01
58835 18 IINF05
58836 9 FIS01
58837 7 FIS01
58838 61 MAT01
58839 13 MAT01
58840 91 CHIM02
58841 11 CHIM02
58842 98 AGR03
58843 91 CHIM02
58844 10 IINF05
58845 53 IINF05
58846 51 INF01
58847 72 IINF04
58848 31 FIS01
58849 5 INF01
58850 82 BIO10
58851 95 INGIND35
58852 100 AGR03
58853 26 INF01
58854 76 MAT01
58855 93 BIO10
58856 39 CHIM02
58857 96 INF01
58858 46 MAT01
58859 99 FIS01
58860 42 FIS01
58861 37 FIS01
58862 40 MAT01
58863 22 IINF05
58864 58 AGR03
58865 5 INGIND35
58866 55 FIS01
58867 17 INF01
58868 74 MED18
58869 96 BIO10
58870 78 BIO10
58871 100 IINF04
58872 12 INF01
58873 17 AGR03
58874 6 INF01
58875 62 MAT01
58876 69 INF01
58877 78 CHIM02
58878 80 BIO10
58879 81 INGIND35
58880 61 MAT01
58881 37 FIS01
58882 58 CHIM02
58883 88 MAT01
58884 67 BIO10
58885 90 IINF04
58886 26 MAT01
58887 22 MAT01
58888 5 IINF05
58889 85 CHIM02
58890 46 MED18
58891 96 INF01
58892 10 BIO10
58893 21 INGIND35
58894 61 INGIND35
58895 36 IINF05
58896 69 IINF04
58897 59 MAT01
58898 74 AGR03
58899 14 CHIM02
58900 25 IINF05
58901 35 INF01
58902 63 MED18
58903 85 MAT01
58904 22 FIS01
58905 94 MED18
58906 95 BIO10
58907 94 FIS01
58908 43 FIS01
58909 93 MED18
58910 43 INF01
58911 88 CHIM02
58912 4 BIO10
58913 90 BIO10
58914 67 IINF04
58915 29 FIS01
58916 73 BIO10
58917 95 INF01
58918 46 MAT01
58919 54 MAT01
58920 40 FIS01
58921 94 FIS01
58922 16 INGIND35
58923 20 CHIM02
58924 68 FIS01
58925 72 CHIM02
58926 66 IINF04
58927 93 INGIND35
58928 78 INF01
58929 60 INGIND35
58930 16 FIS01
58931 13 MAT01
58932 18 CHIM02
58933 88 INGIND35
58934 23 INF01
58935 26 AGR03
58936 20 MED18
58937 98 IINF04
58938 76 BIO10
58939 55 INGIND35
58940 58 FIS01
58941 97 AGR03
58942 64 FIS01
58943 23 INGIND35
58944 47 BIO10
58945 11 INGIND35
58946 12 INGIND35
58947 88 CHIM02
58948 37 AGR03
58949 78 MED18
58950 81 AGR03
58951 37 AGR03
58952 14 CHIM02
58953 36 IINF04
58954 82 MAT01
58955 37 INF01
58956 83 BIO10
58957 10 BIO10
58958 41 INGIND35
58959 65 INF01
58960 5 IINF04
58961 99 MED18
58962 12 IINF04
58963 46 MAT01
58964 71 MAT01
58965 100 AGR03
58966 76 AGR03
58967 30 MED18
58968 75 BIO10
58969 52 AGR03
58970 57 IINF04
58971 26 IINF05
58972 57 AGR03
58973 18 BIO10
58974 35 INF01
58975 19 IINF04
58976 52 FIS01
58977 81 CHIM02
58978 76 IINF05
58979 36 AGR03
58980 59 AGR03
58981 79 MED18
58982 67 MAT01
58983 94 IINF05
58984 23 FIS01
58985 18 IINF04
58986 60 IINF04
58987 96 MAT01
58988 19 AGR03
58989 79 MAT01
58990 40 MED18
58991 98 FIS01
58992 22 IINF05
58993 67 MAT01
58994 22 IINF05
58995 12 INF01
58996 24 INF01
58997 71 INGIND35
58998 62 FIS01
58999 86 CHIM02
59000 41 INGIND35
59001 65 IINF04
59002 44 MED18
59003 15 INF01
59004 66 CHIM02
59005 100 IINF05
59006 68 IINF05
59007 11 AGR03
59008 45 IINF05
59009 80 INGIND35
59010 26 IINF04
59011 93 MED18
59012 35 IINF05
59013 29 CHIM02
59014 87 IINF05
59015 32 MAT01
59016 34 INGIND35
59017 65 MED18
59018 21 BIO10
59019 27 IINF05
59020 75 INF01
59021 31 IINF05
59022 51 MAT01
59023 8 MED18
59024 2 IINF04
59025 73 INF01
59026 80 AGR03
59027 71 INGIND35
59028 22 IINF05
59029 80 IINF04
59030 13 BIO10
59031 64 FIS01
59032 21 MED18
59033 90 CHIM02
59034 93 IINF04
59035 75 FIS01
59036 84 MED18
59037 6 INGIND35
59038 62 CHIM02
59039 77 FIS01
59040 32 CHIM02
59041 71 INF01
59042 7 BIO10
59043 55 MED18
59044 70 MAT01
59045 23 IINF05
59046 70 MAT01
59047 32 INGIND35
59048 9 BIO10
59049 45 AGR03
59050 64 INGIND35
59051 7 IINF05
59052 57 IINF04
59053 5 IINF04
59054 85 AGR03
59055 41 IINF04
59056 97 CHIM02
59057 10 CHIM02
59058 46 INGIND35
59059 8 MAT01
59060 75 FIS01
59061 26 IINF05
59062 22 INGIND35
59063 40 MED18
59064 76 BIO10
59065 42 INF01
59066 85 MAT01
59067 97 IINF05
59068 5 MAT01
59069 47 MED18
59070 32 CHIM02
59071 24 AGR03
59072 56 IINF04
59073 65 AGR03
59074 52 MAT01
59075 9 BIO10
59076 14 CHIM02
59077 65 INGIND35
59078 5 INGIND35
59079 72 MED18
59080 84 MAT01
59081 31 IINF04
59082 9 INF01
59083 77 AGR03
59084 77 FIS01
59085 73 BIO10
59086 60 IINF05
59087 93 INGIND35
59088 2 MED18
59089 85 INF01
59090 74 INGIND35
59091 19 BIO10
59092 31 AGR03
59093 97 FIS01
59094 67 MAT01
59095 12 CHIM02
59096 37 CHIM02
59097 6 MAT01
59098 39 MED18
59099 100 MAT01
59100 15 IINF04
59101 89 BIO10
59102 26 MAT01
59103 8 IINF05
59104 45 MAT01
59105 48 AGR03
59106 63 INF01
59107 83 AGR03
59108 22 BIO10
59109 48 INGIND35
59110 60 INGIND35
59111 40 MAT01
59112 94 MED18
59113 95 CHIM02
59114 19 IINF04
59115 69 INF01
59116 44 INGIND35
59117 38 MAT01
59118 62 INF01
59119 76 MAT01
59120 97 CHIM02
59121 9 MAT01
59122 30 IINF04
59123 62 MED18
59124 27 INGIND35
59125 70 IINF05
59126 22 INGIND35
59127 96 BIO10
59128 62 MED18
59129 1 MAT01
59130 55 IINF04
59131 86 FIS01
59132 3 MED18
59133 40 CHIM02
59134 71 INF01
59135 36 FIS01
59136 7 MED18
59137 89 BIO10
59138 42 CHIM02
59139 91 INGIND35
59140 32 CHIM02
59141 20 IINF04
59142 34 CHIM02
59143 88 AGR03
59144 61 MAT01
59145 11 AGR03
59146 14 CHIM02
59147 38 MED18
59148 47 FIS01
59149 21 INGIND35
59150 33 IINF05
59151 8 MAT01
59152 78 IINF05
59153 66 INF01
59154 39 INGIND35
59155 30 INF01
59156 70 MAT01
59157 1 MED18
59158 97 BIO10
59159 64 INF01
59160 64 INGIND35
59161 55 IINF04
59162 20 MAT01
59163 42 INF01
59164 92 CHIM02
59165 72 IINF04
59166 60 INGIND35
59167 91 IINF04
59168 87 MAT01
59169 31 AGR03
59170 24 INF01
59171 6 FIS01
59172 86 INGIND35
59173 52 MED18
59174 46 CHIM02
59175 88 IINF04
59176 55 CHIM02
59177 58 FIS01
59178 31 INGIND35
59179 8 BIO10
59180 68 INGIND35
59181 85 INF01
59182 17 FIS01
59183 43 INF01
59184 89 FIS01
59185 1 CHIM02
59186 76 INGIND35
59187 46 MED18
59188 17 FIS01
59189 79 MAT01
59190 35 FIS01
59191 93 INF01
59192 65 AGR03
59193 71 MAT01
59194 8 IINF04
59195 78 IINF05
59196 67 BIO10
59197 30 MED18
59198 39 AGR03
59199 61 BIO10
59200 44 MED18
59201 69 MED18
59202 81 INF01
59203 46 MED18
59204 45 MAT01
59205 10 AGR03
59206 16 AGR03
59207 55 AGR03
59208 98 MAT01
59209 30 CHIM02
59210 55 CHIM02
59211 95 CHIM02
59212 24 IINF05
59213 25 BIO10
59214 27 MAT01
59215 32 FIS01
59216 37 INGIND35
59217 27 IINF05
59218 58 FIS01
59219 66 AGR03
59220 9 MED18
59221 58 FIS01
59222 54 IINF05
59223 99 FIS01
59224 37 IINF04
59225 65 IINF05
59226 1 IINF04
59227 51 CHIM02
59228 34 IINF05
59229 71 FIS01
59230 56 IINF04
59231 22 BIO10
59232 91 CHIM02
59233 12 MED18
59234 30 BIO10
59235 57 IINF04
59236 92 CHIM02
59237 71 INGIND35
59238 82 CHIM02
59239 17 IINF05
59240 20 FIS01
59241 93 IINF04
59242 37 IINF05
59243 64 CHIM02
59244 32 MED18
59245 82 IINF04
59246 40 MAT01
59247 85 MED18
59248 27 IINF04
59249 99 INGIND35
59250 66 IINF04
59251 44 MED18
59252 79 AGR03
59253 55 MAT01
59254 83 AGR03
59255 88 INF01
59256 76 MAT01
59257 79 AGR03
59258 14 INGIND35
59259 59 IINF05
59260 93 IINF04
59261 80 FIS01
59262 52 AGR03
59263 29 FIS01
59264 68 IINF05
59265 95 INF01
59266 2 CHIM02
59267 71 FIS01
59268 80 IINF05
59269 22 BIO10
59270 44 FIS01
59271 67 MED18
59272 13 IINF05
59273 6 INF01
59274 63 BIO10
59275 73 MAT01
59276 88 CHIM02
59277 92 CHIM02
59278 47 INF01
59279 72 CHIM02
59280 45 INGIND35
59281 20 IINF04
59282 35 CHIM02
59283 7 AGR03
59284 14 MED18
59285 99 IINF05
59286 35 MED18
59287 5 INF01
59288 99 FIS01
59289 47 FIS01
59290 91 IINF05
59291 62 AGR03
59292 15 MED18
59293 30 AGR03
59294 13 INGIND35
59295 36 IINF05
59296 32 AGR03
59297 11 CHIM02
59298 26 MED18
59299 6 INF01
59300 37 MED18
59301 72 MAT01
59302 67 BIO10
59303 29 BIO10
59304 32 CHIM02
59305 11 MAT01
59306 19 IINF05
59307 74 INF01
59308 21 INF01
59309 21 CHIM02
59310 42 BIO10
59311 50 BIO10
59312 45 MAT01
59313 83 AGR03
59314 10 IINF05
59315 89 CHIM02
59316 14 CHIM02
59317 75 CHIM02
59318 96 CHIM02
59319 52 CHIM02
59320 70 INF01
59321 98 CHIM02
59322 89 CHIM02
59323 38 CHIM02
59324 22 IINF04
59325 95 MAT01
59326 65 MAT01
59327 96 MED18
59328 90 BIO10
59329 91 MAT01
59330 48 INF01
59331 96 INF01
59332 56 INF01
59333 62 CHIM02
59334 59 INF01
59335 56 AGR03
59336 25 MED18
59337 82 CHIM02
59338 80 INGIND35
59339 61 MAT01
59340 53 FIS01
59341 45 CHIM02
59342 10 INGIND35
59343 37 BIO10
59344 83 INF01
59345 53 BIO10
59346 31 AGR03
59347 42 AGR03
59348 40 MAT01
59349 98 MAT01
59350 6 BIO10
59351 14 CHIM02
59352 21 MED18
59353 99 INGIND35
59354 79 INF01
59355 94 FIS01
59356 37 CHIM02
59357 98 FIS01
59358 86 FIS01
59359 75 INGIND35
59360 84 FIS01
59361 30 MAT01
59362 87 MAT01
59363 98 IINF04
59364 76 CHIM02
59365 33 AGR03
59366 10 AGR03
59367 89 INF01
59368 72 IINF04
59369 31 IINF05
59370 26 MAT01
59371 34 FIS01
59372 14 INGIND35
59373 99 INGIND35
