9949 INF01 4
73881 56 INGIND35
73882 90 IINF05
73883 9 AGR03
73884 45 INF01
73885 93 IINF05
73886 41 INGIND35
73887 8 BIO10
73888 74 IINF04
73889 22 IINF05
73890 20 FIS01
73891 4 BIO10
73892 33 IINF05
73893 52 MAT01
73894 29 MAT01
73895 11 MAT01
73896 44 AGR03
73897 99 AGR03
73898 20 BIO10
73899 89 BIO10
73900 38 INF01
73901 69 IINF04
73902 35 IINF04
73903 86 BIO10
73904 48 INGIND35
73905 62 MAT01
73906 5 IINF05
73907 95 INF01
73908 20 FIS01
73909 15 INF01
73910 3 CHIM02
73911 83 IINF04
73912 50 IINF04
73913 13 BIO10
73914 89 MED18
73915 20 BIO10
73916 21 INGIND35
73917 75 INF01
73918 40 MAT01
73919 45 MED18
73920 23 BIO10
73921 29 CHIM02
73922 69 IINF05
73923 4 AGR03
73924 71 INGIND35
73925 59 INGIND35
73926 16 IINF05
73927 86 AGR03
73928 92 FIS01
73929 96 FIS01
73930 49 IINF04
73931 66 CHIM02
73932 86 INF01
73933 19 IINF04
73934 60 CHIM02
73935 30 IINF04
73936 76 INGIND35
73937 83 INF01
73938 51 MAT01
73939 74 IINF05
73940 26 BIO10
73941 4 AGR03
73942 66 MED18
73943 43 CHIM02
73944 12 INGIND35
73945 99 CHIM02
73946 99 MED18
73947 76 INF01
73948 95 AGR03
73949 70 MED18
73950 74 MAT01
73951 18 AGR03
73952 89 INGIND35
73953 10 MAT01
73954 91 INF01
73955 84 BIO10
73956 48 INGIND35
73957 81 MAT01
73958 73 MED18
73959 52 MAT01
73960 72 INGIND35
73961 17 IINF05
73962 24 AGR03
73963 45 MED18
73964 28 MAT01
73965 45 CHIM02
73966 76 FIS01
73967 4 INF01
73968 17 MED18
73969 67 MAT01
73970 3 IINF05
73971 80 IINF05
73972 37 MED18
73973 46 IINF05
73974 93 IINF04
73975 13 BIO10
73976 34 MAT01
73977 47 INF01
73978 36 FIS01
73979 18 FIS01
73980 9 INGIND35
73981 21 CHIM02
73982 20 CHIM02
73983 60 IINF05
73984 72 BIO10
73985 100 IINF04
73986 35 IINF04
73987 63 INGIND35
73988 72 MAT01
73989 8 FIS01
73990 83 INGIND35
73991 5 FIS01
73992 11 BIO10
73993 43 IINF04
73994 62 FIS01
73995 70 IINF05
73996 11 MED18
73997 93 BIO10
73998 54 BIO10
73999 33 AGR03
74000 8 MAT01
74001 74 FIS01
74002 88 FIS01
74003 71 IINF05
74004 63 BIO10
74005 20 IINF05
74006 38 MAT01
74007 23 INGIND35
74008 82 FIS01
74009 43 IINF04
74010 7 IINF05
74011 71 MED18
74012 82 IINF05
74013 94 INGIND35
74014 19 CHIM02
74015 29 IINF05
74016 20 FIS01
74017 8 CHIM02
74018 46 IINF05
74019 94 FIS01
74020 81 AGR03
74021 16 IINF05
74022 77 CHIM02
74023 81 FIS01
74024 33 AGR03
74025 1 IINF04
74026 27 IINF05
74027 87 FIS01
74028 61 AGR03
74029 31 INGIND35
74030 99 CHIM02
74031 71 IINF04
74032 83 INGIND35
74033 40 INGIND35
74034 91 AGR03
74035 72 IINF04
74036 22 MED18
74037 30 AGR03
74038 36 AGR03
74039 21 MED18
74040 69 CHIM02
74041 100 IINF04
74042 29 IINF05
74043 95 IINF04
74044 37 INF01
74045 29 MAT01
74046 37 IINF04
74047 82 AGR03
74048 53 AGR03
74049 2 MED18
74050 6 CHIM02
74051 44 INGIND35
74052 19 INGIND35
74053 7 BIO10
74054 56 IINF05
74055 54 MAT01
74056 28 AGR03
74057 94 FIS01
74058 83 FIS01
74059 45 INGIND35
74060 24 INGIND35
74061 89 INF01
74062 74 AGR03
74063 10 MED18
74064 43 AGR03
74065 76 INF01
74066 72 AGR03
74067 7 MAT01
74068 57 AGR03
74069 97 IINF05
74070 54 MED18
74071 52 CHIM02
74072 58 INGIND35
74073 95 AGR03
74074 68 CHIM02
74075 30 INGIND35
74076 15 IINF04
74077 55 MAT01
74078 86 CHIM02
74079 3 IINF04
74080 83 MED18
74081 55 CHIM02
74082 48 CHIM02
74083 66 MAT01
74084 21 MAT01
74085 56 CHIM02
74086 19 AGR03
74087 18 CHIM02
74088 67 BIO10
74089 77 INF01
74090 71 INF01
74091 92 INGIND35
74092 64 FIS01
74093 53 IINF05
74094 80 MED18
74095 76 IINF04
74096 70 BIO10
74097 59 MED18
74098 35 BIO10
74099 2 FIS01
74100 60 CHIM02
74101 37 BIO10
74102 12 AGR03
74103 42 CHIM02
74104 66 MED18
74105 9 INF01
74106 50 INGIND35
74107 10 IINF04
74108 67 CHIM02
74109 41 INF01
74110 53 MED18
74111 92 MED18
74112 58 MAT01
74113 96 CHIM02
74114 2 INGIND35
74115 10 MAT01
74116 31 IINF05
74117 32 MAT01
74118 100 FIS01
74119 65 FIS01
74120 31 MAT01
74121 3 AGR03
74122 25 MAT01
74123 25 INGIND35
74124 53 INGIND35
74125 29 MED18
74126 98 BIO10
74127 17 IINF05
74128 73 CHIM02
74129 8 IINF04
74130 85 MED18
74131 34 MAT01
74132 25 INF01
74133 64 AGR03
74134 67 MAT01
74135 59 AGR03
74136 35 MED18
74137 79 IINF04
74138 52 IINF05
74139 20 CHIM02
74140 44 IINF04
74141 5 INGIND35
74142 13 INGIND35
74143 68 FIS01
74144 84 AGR03
74145 45 FIS01
74146 35 FIS01
74147 35 INGIND35
74148 88 CHIM02
74149 50 INGIND35
74150 53 AGR03
74151 65 INGIND35
74152 43 CHIM02
74153 89 BIO10
74154 35 INGIND35
74155 20 MED18
74156 75 INGIND35
74157 56 IINF04
74158 25 MAT01
74159 8 INGIND35
74160 43 INGIND35
74161 94 AGR03
74162 94 INF01
74163 83 CHIM02
74164 36 AGR03
74165 42 INGIND35
74166 29 CHIM02
74167 93 AGR03
74168 94 CHIM02
74169 58 IINF05
74170 79 IINF05
74171 29 MAT01
74172 59 CHIM02
74173 28 CHIM02
74174 45 CHIM02
74175 32 IINF05
74176 67 INF01
74177 68 INF01
74178 40 MED18
74179 21 INGIND35
74180 99 AGR03
74181 26 INGIND35
74182 60 INF01
74183 4 INF01
74184 54 INGIND35
74185 59 MAT01
74186 3 CHIM02
74187 1 IINF04
74188 12 IINF05
74189 43 INF01
74190 56 MAT01
74191 12 IINF04
74192 77 BIO10
74193 8 MAT01
74194 21 INF01
74195 65 IINF04
74196 76 FIS01
74197 77 INF01
74198 34 MAT01
74199 91 AGR03
74200 74 CHIM02
74201 29 MED18
74202 26 AGR03
74203 88 MED18
74204 7 AGR03
74205 95 FIS01
74206 59 INGIND35
74207 99 FIS01
74208 14 FIS01
74209 99 AGR03
74210 36 CHIM02
74211 43 FIS01
74212 26 MAT01
74213 41 INGIND35
74214 51 AGR03
74215 53 BIO10
74216 36 AGR03
74217 49 MAT01
74218 67 INGIND35
74219 28 BIO10
74220 12 FIS01
74221 66 BIO10
74222 66 MAT01
74223 53 CHIM02
74224 13 INGIND35
74225 12 IINF05
74226 16 IINF05
74227 41 INGIND35
74228 87 FIS01
74229 84 AGR03
74230 48 BIO10
74231 64 INF01
74232 73 INF01
74233 79 AGR03
74234 91 IINF04
74235 82 MED18
74236 57 FIS01
74237 35 INGIND35
74238 28 MED18
74239 83 MAT01
74240 12 BIO10
74241 64 MAT01
74242 87 INF01
74243 99 IINF05
74244 41 MED18
74245 52 FIS01
74246 6 INF01
74247 12 CHIM02
74248 4 FIS01
74249 44 FIS01
74250 70 BIO10
74251 87 CHIM02
74252 68 BIO10
74253 94 INF01
74254 42 INGIND35
74255 28 AGR03
74256 55 CHIM02
74257 80 MAT01
74258 34 MAT01
74259 53 IINF04
74260 5 BIO10
74261 6 INF01
74262 67 IINF04
74263 41 INGIND35
74264 73 CHIM02
74265 23 INGIND35
74266 74 MAT01
74267 61 FIS01
74268 52 INGIND35
74269 56 INF01
74270 76 CHIM02
74271 75 INF01
74272 1 IINF04
74273 51 MED18
74274 75 BIO10
74275 84 MAT01
74276 66 INGIND35
74277 29 AGR03
74278 10 AGR03
74279 34 BIO10
74280 76 BIO10
74281 98 BIO10
74282 63 BIO10
74283 80 AGR03
74284 5 INGIND35
74285 61 MAT01
74286 66 FIS01
74287 5 INGIND35
74288 80 FIS01
74289 7 FIS01
74290 22 CHIM02
74291 21 IINF05
74292 32 INGIND35
74293 21 INF01
74294 84 IINF04
74295 53 INGIND35
74296 69 MED18
74297 39 MED18
74298 72 CHIM02
74299 30 FIS01
74300 36 FIS01
74301 92 FIS01
74302 51 FIS01
74303 63 IINF05
74304 80 BIO10
74305 61 MED18
74306 57 FIS01
74307 79 INGIND35
74308 85 MAT01
74309 87 AGR03
74310 65 CHIM02
74311 38 FIS01
74312 88 MAT01
74313 64 INF01
74314 51 IINF04
74315 25 MED18
74316 34 AGR03
74317 90 BIO10
74318 15 IINF05
74319 64 IINF04
74320 61 IINF04
74321 3 INF01
74322 69 INGIND35
74323 75 IINF04
74324 56 AGR03
74325 38 AGR03
74326 35 INF01
74327 32 AGR03
74328 63 MAT01
74329 49 INGIND35
74330 26 IINF04
74331 15 IINF04
74332 74 IINF04
74333 91 CHIM02
74334 62 MED18
74335 15 MAT01
74336 64 INF01
74337 66 MAT01
74338 51 MED18
74339 34 BIO10
74340 94 INF01
74341 62 MAT01
74342 30 IINF05
74343 63 IINF05
74344 97 FIS01
74345 45 INF01
74346 2 IINF05
74347 71 MED18
74348 61 IINF05
74349 55 FIS01
74350 73 AGR03
74351 99 AGR03
74352 67 MED18
74353 32 MAT01
74354 56 FIS01
74355 83 AGR03
74356 57 FIS01
74357 73 IINF05
74358 64 INGIND35
74359 73 CHIM02
74360 21 IINF05
74361 28 BIO10
74362 40 IINF05
74363 66 AGR03
74364 85 INGIND35
74365 74 IINF05
74366 42 AGR03
74367 37 FIS01
74368 32 MED18
74369 78 MED18
74370 63 IINF04
74371 72 FIS01
74372 81 MAT01
74373 97 FIS01
74374 31 MED18
74375 50 FIS01
74376 9 INF01
74377 69 INGIND35
74378 11 MED18
74379 32 CHIM02
74380 83 INGIND35
74381 38 CHIM02
74382 14 AGR03
74383 65 MED18
74384 88 INGIND35
74385 77 IINF04
74386 96 INF01
74387 72 IINF04
74388 64 MED18
74389 78 FIS01
74390 40 CHIM02
74391 85 CHIM02
74392 30 MAT01
74393 74 MED18
74394 88 BIO10
74395 21 MAT01
74396 53 MED18
74397 76 BIO10
74398 26 AGR03
74399 45 MAT01
74400 59 INF01
74401 76 CHIM02
74402 54 AGR03
74403 16 CHIM02
74404 44 BIO10
74405 93 IINF04
74406 93 MED18
74407 8 FIS01
74408 95 MAT01
74409 42 IINF04
74410 36 IINF05
74411 10 IINF05
74412 31 FIS01
74413 53 CHIM02
74414 96 INF01
74415 7 INGIND35
74416 43 MED18
74417 33 INGIND35
74418 37 INGIND35
74419 67 AGR03
74420 34 AGR03
74421 62 BIO10
74422 96 IINF05
74423 7 INF01
74424 62 IINF05
74425 20 INF01
74426 68 MAT01
74427 70 FIS01
74428 79 MAT01
74429 27 MED18
74430 83 IINF05
74431 35 MAT01
74432 10 IINF04
74433 69 INF01
74434 79 MAT01
74435 38 FIS01
74436 50 AGR03
74437 13 CHIM02
74438 68 MAT01
74439 49 INGIND35
74440 70 IINF05
74441 40 FIS01
74442 87 BIO10
74443 41 CHIM02
74444 61 CHIM02
74445 38 INF01
74446 44 IINF04
74447 79 CHIM02
74448 31 AGR03
74449 41 IINF04
74450 46 MED18
74451 77 INF01
74452 32 MED18
74453 8 MAT01
74454 56 CHIM02
74455 16 IINF04
74456 34 FIS01
74457 34 FIS01
74458 70 INGIND35
74459 80 AGR03
74460 63 AGR03
74461 83 MAT01
74462 46 IINF04
74463 62 FIS01
74464 8 IINF04
74465 5 MED18
74466 85 FIS01
74467 21 IINF05
74468 41 INF01
74469 81 IINF05
74470 60 FIS01
74471 35 AGR03
74472 83 INF01
74473 20 CHIM02
74474 96 FIS01
74475 79 CHIM02
74476 53 IINF04
74477 63 MAT01
74478 29 INF01
74479 39 CHIM02
74480 42 CHIM02
74481 46 MED18
74482 29 IINF05
74483 4 INGIND35
74484 10 BIO10
74485 29 AGR03
74486 70 INF01
74487 35 CHIM02
74488 99 CHIM02
74489 52 AGR03
74490 61 MED18
74491 53 AGR03
74492 59 INGIND35
74493 13 INGIND35
74494 41 IINF04
74495 56 INGIND35
74496 38 CHIM02
74497 83 IINF05
74498 69 INF01
74499 92 BIO10
74500 63 AGR03
74501 71 IINF05
74502 58 MED18
74503 37 BIO10
74504 29 BIO10
74505 23 MED18
74506 61 INGIND35
74507 39 AGR03
74508 13 FIS01
74509 11 BIO10
74510 28 FIS01
74511 26 MED18
74512 37 INF01
74513 92 FIS01
74514 69 FIS01
74515 78 MAT01
74516 3 MED18
74517 96 INGIND35
74518 7 AGR03
74519 5 IINF05
74520 71 MED18
74521 95 INF01
74522 39 BIO10
74523 61 MED18
74524 54 BIO10
74525 80 IINF05
74526 42 AGR03
74527 30 IINF04
74528 86 INGIND35
74529 21 FIS01
74530 50 MED18
74531 18 MED18
74532 92 MED18
74533 58 AGR03
74534 68 BIO10
74535 68 MED18
74536 1 IINF05
74537 18 IINF05
74538 58 AGR03
74539 70 AGR03
74540 71 FIS01
74541 6 IINF04
74542 81 BIO10
74543 100 INF01
74544 67 INGIND35
74545 60 INGIND35
74546 51 IINF05
74547 87 MAT01
74548 28 INGIND35
74549 72 BIO10
74550 94 INF01
74551 58 FIS01
74552 16 CHIM02
74553 72 IINF05
74554 54 BIO10
74555 69 AGR03
74556 37 AGR03
74557 42 IINF04
74558 94 CHIM02
74559 43 IINF04
74560 82 AGR03
74561 2 IINF05
74562 53 BIO10
74563 68 AGR03
74564 32 INF01
74565 30 MED18
74566 15 IINF05
74567 70 INF01
74568 78 AGR03
74569 57 INGIND35
74570 16 INGIND35
74571 64 BIO10
74572 74 INF01
74573 6 BIO10
74574 38 IINF04
74575 75 CHIM02
74576 3 BIO10
74577 79 CHIM02
74578 48 MAT01
74579 37 INF01
74580 63 BIO10
74581 95 IINF04
74582 94 INGIND35
74583 66 MAT01
74584 26 INF01
74585 32 MAT01
74586 71 INF01
74587 8 INGIND35
74588 67 MAT01
74589 14 CHIM02
74590 52 AGR03
74591 24 FIS01
74592 31 IINF05
74593 76 FIS01
74594 57 CHIM02
74595 27 AGR03
74596 92 AGR03
74597 70 MED18
74598 25 FIS01
74599 67 IINF04
74600 77 FIS01
74601 47 IINF04
74602 74 INF01
74603 34 IINF04
74604 75 AGR03
74605 97 IINF04
74606 14 INF01
74607 58 BIO10
74608 4 INF01
74609 1 CHIM02
74610 26 CHIM02
74611 84 IINF05
74612 62 BIO10
74613 28 AGR03
74614 23 IINF05
74615 98 IINF05
74616 9 BIO10
74617 53 BIO10
74618 77 FIS01
74619 37 AGR03
74620 79 MAT01
74621 65 INF01
74622 38 FIS01
74623 70 FIS01
74624 94 AGR03
74625 35 INF01
74626 41 MED18
74627 85 IINF04
74628 98 INGIND35
74629 93 INF01
74630 59 INGIND35
74631 36 IINF04
74632 60 MED18
74633 83 IINF05
74634 73 IINF04
74635 88 BIO10
74636 88 MED18
74637 88 BIO10
74638 19 INGIND35
74639 84 INF01
74640 85 MED18
74641 18 IINF05
74642 19 BIO10
74643 89 AGR03
74644 23 BIO10
74645 66 IINF05
74646 47 MED18
74647 7 AGR03
74648 94 MED18
74649 70 BIO10
74650 58 IINF04
74651 80 BIO10
74652 2 INGIND35
74653 38 IINF04
74654 22 FIS01
74655 74 IINF04
74656 17 INF01
74657 48 IINF04
74658 51 CHIM02
74659 88 MAT01
74660 20 INF01
74661 59 INGIND35
74662 66 FIS01
74663 44 BIO10
74664 84 MED18
74665 33 AGR03
74666 40 IINF05
74667 67 CHIM02
74668 54 FIS01
74669 52 BIO10
74670 41 BIO10
74671 82 IINF05
74672 59 MAT01
74673 87 BIO10
74674 60 FIS01
74675 72 INGIND35
74676 21 FIS01
74677 78 CHIM02
74678 99 CHIM02
74679 86 IINF05
74680 21 CHIM02
74681 9 AGR03
74682 69 IINF05
74683 64 IINF05
74684 68 BIO10
74685 69 AGR03
74686 49 INF01
74687 98 IINF04
74688 74 CHIM02
74689 54 MED18
74690 69 FIS01
74691 91 IINF04
74692 78 MED18
74693 19 FIS01
74694 43 INGIND35
74695 32 CHIM02
74696 6 IINF05
74697 20 IINF05
74698 78 MED18
74699 3 INF01
74700 42 BIO10
74701 48 MED18
74702 53 INF01
74703 33 BIO10
74704 41 MED18
74705 40 MED18
74706 95 AGR03
74707 21 BIO10
74708 85 IINF05
74709 76 INF01
74710 88 IINF05
74711 35 MAT01
74712 99 INF01
74713 54 IINF04
74714 55 BIO10
74715 24 IINF05
74716 22 MED18
74717 33 FIS01
74718 99 IINF05
74719 84 FIS01
74720 64 AGR03
74721 88 MED18
74722 22 CHIM02
74723 95 INGIND35
74724 16 IINF05
74725 30 AGR03
74726 49 INGIND35
74727 93 IINF04
74728 17 AGR03
74729 51 IINF04
74730 4 BIO10
74731 37 AGR03
74732 97 AGR03
74733 57 INGIND35
74734 74 INGIND35
74735 79 IINF05
74736 13 FIS01
74737 51 FIS01
74738 19 FIS01
74739 49 BIO10
74740 88 IINF04
74741 57 CHIM02
74742 65 MAT01
74743 41 INGIND35
74744 24 INGIND35
74745 94 FIS01
74746 42 INGIND35
74747 78 FIS01
74748 99 CHIM02
74749 37 MED18
74750 84 BIO10
74751 10 CHIM02
74752 84 MED18
74753 52 AGR03
74754 66 IINF05
74755 87 AGR03
74756 40 INGIND35
74757 34 IINF04
74758 62 FIS01
74759 54 MAT01
74760 92 FIS01
74761 23 MED18
74762 3 INF01
74763 33 IINF05
74764 74 BIO10
74765 100 MAT01
74766 76 MED18
74767 7 MED18
74768 93 CHIM02
74769 93 INF01
74770 88 MAT01
74771 74 FIS01
74772 73 AGR03
74773 85 IINF05
74774 15 BIO10
74775 62 MED18
74776 14 IINF05
74777 5 AGR03
74778 11 CHIM02
74779 77 INF01
74780 54 INGIND35
74781 15 AGR03
74782 40 INF01
74783 36 BIO10
74784 30 INGIND35
74785 27 INGIND35
74786 74 MED18
74787 23 IINF04
74788 85 IINF05
74789 17 BIO10
74790 60 MED18
74791 61 INF01
74792 77 INGIND35
74793 80 CHIM02
74794 11 INGIND35
74795 69 INF01
74796 1 INGIND35
74797 25 FIS01
74798 51 INF01
74799 73 CHIM02
74800 80 FIS01
74801 35 BIO10
74802 91 BIO10
74803 5 IINF05
74804 47 IINF05
74805 39 MAT01
74806 58 FIS01
74807 48 MAT01
74808 18 MAT01
74809 77 IINF05
74810 95 IINF04
74811 1 CHIM02
74812 99 IINF05
74813 95 MAT01
74814 76 FIS01
74815 95 INF01
74816 57 BIO10
74817 53 AGR03
74818 38 BIO10
74819 3 AGR03
74820 57 INF01
74821 2 INGIND35
74822 31 MED18
74823 64 IINF05
74824 49 MAT01
74825 17 CHIM02
74826 89 MAT01
74827 38 INF01
74828 45 BIO10
74829 64 BIO10
74830 48 CHIM02
74831 54 IINF05
74832 75 IINF05
74833 77 BIO10
74834 35 INGIND35
74835 32 INF01
74836 52 MED18
74837 76 INGIND35
74838 5 MED18
74839 80 FIS01
74840 94 INGIND35
74841 16 BIO10
74842 93 INF01
74843 62 MAT01
74844 58 IINF04
74845 48 INF01
74846 47 BIO10
74847 35 INF01
74848 9 BIO10
74849 36 CHIM02
74850 90 CHIM02
74851 82 MAT01
74852 79 FIS01
74853 50 IINF05
74854 78 FIS01
74855 93 MED18
74856 30 MAT01
74857 68 MAT01
74858 23 MED18
74859 27 FIS01
74860 5 INF01
74861 51 MAT01
74862 48 MAT01
74863 60 AGR03
74864 76 BIO10
74865 17 AGR03
74866 13 IINF05
74867 67 IINF05
74868 10 MED18
74869 84 CHIM02
74870 92 IINF04
74871 83 FIS01
74872 75 CHIM02
74873 19 AGR03
74874 33 BIO10
74875 92 INF01
74876 40 CHIM02
74877 18 INF01
74878 53 MAT01
74879 87 INF01
74880 71 IINF05
74881 22 CHIM02
74882 3 MED18
74883 88 INF01
74884 60 MED18
74885 58 MAT01
74886 89 INF01
74887 66 IINF05
74888 93 INGIND35
74889 96 AGR03
74890 6 MED18
74891 60 IINF04
74892 43 MAT01
74893 38 IINF04
74894 85 INF01
74895 28 INGIND35
74896 2 CHIM02
74897 92 FIS01
74898 38 INF01
74899 22 MAT01
74900 80 INF01
74901 32 INGIND35
74902 8 INGIND35
74903 17 AGR03
74904 32 MED18
74905 34 MAT01
74906 36 CHIM02
74907 97 BIO10
74908 88 IINF04
74909 89 AGR03
74910 25 INGIND35
74911 60 FIS01
74912 34 BIO10
74913 90 INGIND35
74914 32 INGIND35
74915 95 CHIM02
74916 18 IINF04
74917 41 MED18
74918 59 FIS01
74919 57 MAT01
74920 49 MAT01
74921 10 CHIM02
74922 78 INF01
74923 14 MED18
74924 49 IINF04
74925 60 CHIM02
74926 46 FIS01
74927 28 IINF05
74928 21 FIS01
74929 83 IINF04
74930 68 FIS01
74931 71 INGIND35
74932 64 AGR03
74933 84 AGR03
74934 88 IINF05
74935 2 BIO10
74936 18 CHIM02
74937 44 IINF04
74938 31 IINF04
74939 43 IINF04
74940 19 MAT01
74941 19 IINF05
74942 96 MED18
74943 97 MAT01
74944 50 FIS01
74945 39 FIS01
74946 58 CHIM02
74947 72 MAT01
74948 42 MAT01
74949 26 AGR03
74950 12 INF01
74951 60 INGIND35
74952 81 IINF05
74953 11 IINF04
74954 62 IINF04
74955 63 MAT01
74956 1 CHIM02
74957 25 BIO10
74958 14 CHIM02
74959 46 IINF04
74960 97 MED18
74961 70 MAT01
74962 73 INGIND35
74963 19 INF01
74964 58 INGIND35
74965 97 INF01
74966 44 FIS01
74967 79 AGR03
74968 57 BIO10
74969 37 INF01
74970 25 INF01
74971 94 BIO10
74972 33 INF01
74973 4 IINF05
74974 2 FIS01
74975 14 FIS01
74976 42 IINF04
74977 68 IINF05
74978 24 IINF05
74979 33 INGIND35
74980 100 INGIND35
74981 58 MED18
74982 62 MAT01
74983 97 MAT01
74984 45 MAT01
74985 53 MAT01
74986 43 AGR03
74987 30 IINF05
74988 83 FIS01
74989 56 IINF04
74990 88 CHIM02
74991 60 INGIND35
74992 72 BIO10
74993 46 AGR03
74994 2 IINF05
74995 65 MED18
74996 33 IINF04
74997 77 MED18
74998 95 CHIM02
74999 9 INGIND35
75000 31 BIO10
75001 13 FIS01
75002 92 CHIM02
75003 54 AGR03
75004 83 IINF04
75005 66 AGR03
75006 13 MAT01
75007 10 CHIM02
75008 71 IINF05
75009 29 MED18
75010 23 BIO10
75011 26 IINF04
75012 60 IINF05
75013 51 MED18
75014 88 MED18
75015 71 INGIND35
75016 19 CHIM02
75017 24 AGR03
75018 72 MAT01
75019 17 FIS01
75020 85 IINF04
75021 94 IINF04
75022 58 MED18
75023 80 IINF04
75024 96 AGR03
75025 91 INF01
75026 21 IINF05
75027 86 BIO10
75028 49 INGIND35
75029 13 INGIND35
75030 70 IINF04
75031 90 BIO10
75032 21 MED18
75033 44 IINF04
75034 69 CHIM02
75035 71 FIS01
75036 63 IINF05
75037 75 MAT01
75038 40 MED18
75039 1 IINF04
75040 31 AGR03
75041 72 IINF05
75042 56 FIS01
75043 81 INGIND35
75044 56 MAT01
75045 30 BIO10
75046 30 INF01
75047 67 AGR03
75048 98 INGIND35
75049 41 MED18
75050 90 AGR03
75051 48 FIS01
75052 65 BIO10
75053 72 MED18
75054 63 FIS01
75055 11 IINF04
75056 73 AGR03
75057 54 IINF04
75058 91 BIO10
75059 91 INF01
75060 74 MAT01
75061 46 IINF05
75062 53 IINF05
75063 72 INGIND35
75064 25 FIS01
75065 58 CHIM02
75066 84 FIS01
75067 16 IINF04
75068 12 FIS01
75069 46 IINF04
75070 92 BIO10
75071 3 FIS01
75072 18 INGIND35
75073 54 FIS01
75074 96 MAT01
75075 31 INGIND35
75076 82 FIS01
75077 70 MAT01
75078 39 AGR03
75079 43 AGR03
75080 27 INF01
75081 50 INGIND35
75082 12 MED18
75083 65 IINF04
75084 99 INF01
75085 57 INF01
75086 77 INF01
75087 74 MAT01
75088 52 BIO10
75089 48 AGR03
75090 40 INGIND35
75091 48 INF01
75092 48 FIS01
75093 55 MAT01
75094 68 AGR03
75095 16 IINF04
75096 60 BIO10
75097 81 FIS01
75098 95 MED18
75099 48 INF01
75100 36 INGIND35
75101 90 INF01
75102 100 INF01
75103 31 MAT01
75104 33 IINF04
75105 44 INF01
75106 47 INGIND35
75107 49 INF01
75108 46 INF01
75109 42 INGIND35
75110 94 FIS01
75111 52 FIS01
75112 12 IINF05
75113 69 AGR03
75114 58 FIS01
75115 92 INGIND35
75116 60 INF01
75117 46 BIO10
75118 73 IINF05
75119 63 BIO10
75120 47 AGR03
75121 85 IINF05
75122 87 BIO10
75123 90 MAT01
75124 78 MAT01
75125 27 IINF04
75126 65 FIS01
75127 15 MED18
75128 29 IINF05
75129 44 FIS01
75130 40 IINF05
75131 81 MAT01
75132 86 FIS01
75133 100 IINF04
75134 87 INGIND35
75135 75 IINF04
75136 6 CHIM02
75137 94 INF01
75138 83 IINF05
75139 13 INGIND35
75140 61 IINF04
75141 40 MAT01
75142 19 AGR03
75143 53 IINF05
75144 89 IINF04
75145 39 INGIND35
75146 51 IINF05
75147 4 IINF05
75148 7 MED18
75149 43 IINF04
75150 50 INF01
75151 38 BIO10
75152 42 INF01
75153 4 MAT01
75154 75 AGR03
75155 19 INGIND35
75156 17 IINF05
75157 80 AGR03
75158 32 AGR03
75159 59 IINF04
75160 85 IINF05
75161 14 CHIM02
75162 27 INF01
75163 56 AGR03
75164 49 MED18
75165 48 FIS01
75166 70 CHIM02
75167 45 MAT01
75168 54 IINF05
75169 45 IINF04
75170 61 MAT01
75171 26 CHIM02
75172 6 IINF04
75173 42 INGIND35
75174 42 AGR03
75175 66 BIO10
75176 12 IINF04
75177 92 MED18
75178 4 IINF05
75179 43 BIO10
75180 12 IINF04
75181 37 INF01
75182 21 BIO10
75183 92 IINF04
75184 16 BIO10
75185 70 AGR03
75186 100 MAT01
75187 57 CHIM02
75188 80 INF01
75189 29 MAT01
75190 83 AGR03
75191 64 MED18
75192 16 MED18
75193 28 FIS01
75194 8 MED18
75195 75 INGIND35
75196 83 INF01
75197 51 INGIND35
75198 61 IINF05
75199 43 IINF04
75200 23 INF01
75201 97 MED18
75202 82 IINF04
75203 59 MAT01
75204 29 INGIND35
75205 78 MED18
75206 39 IINF04
75207 6 AGR03
75208 29 MED18
75209 43 INF01
75210 13 IINF05
75211 26 MAT01
75212 100 FIS01
75213 51 MED18
75214 26 IINF05
75215 16 INGIND35
75216 59 IINF05
75217 21 IINF05
75218 68 IINF04
75219 67 CHIM02
75220 18 CHIM02
75221 24 MED18
75222 15 IINF04
75223 33 BIO10
75224 16 FIS01
75225 76 AGR03
75226 48 INGIND35
75227 73 AGR03
75228 2 IINF04
75229 62 INF01
75230 78 CHIM02
75231 4 CHIM02
75232 42 IINF05
75233 84 BIO10
75234 25 BIO10
75235 27 IINF04
75236 74 IINF04
75237 11 BIO10
75238 1 IINF04
75239 96 FIS01
75240 56 IINF05
75241 22 MED18
75242 22 BIO10
75243 19 IINF05
75244 23 FIS01
75245 82 MAT01
75246 99 INGIND35
75247 58 INF01
75248 51 FIS01
75249 15 IINF04
75250 18 CHIM02
75251 44 CHIM02
75252 38 BIO10
75253 34 MAT01
75254 32 MED18
75255 38 INF01
75256 23 FIS01
75257 66 MED18
75258 1 BIO10
75259 68 IINF05
75260 6 FIS01
75261 61 MAT01
75262 87 MED18
75263 20 BIO10
75264 24 INGIND35
75265 5 FIS01
75266 9 AGR03
75267 59 BIO10
75268 54 MAT01
75269 78 INF01
75270 68 IINF04
75271 76 AGR03
75272 50 INF01
75273 56 MAT01
75274 49 IINF05
75275 33 IINF05
75276 49 MED18
75277 68 INGIND35
75278 83 MAT01
