9322 IINF01 1
83839 22 CHIM02
83840 17 FIS01
83841 28 INF01
83842 62 FIS01
83843 58 FIS01
83844 7 MAT01
83845 14 INF01
83846 38 CHIM02
83847 35 AGR03
83848 11 MAT01
83849 93 IINF04
83850 61 MED18
83851 46 IINF05
83852 37 MED18
83853 45 MAT01
83854 8 CHIM02
83855 28 MED18
83856 88 BIO10
83857 74 CHIM02
83858 66 MAT01
83859 77 IINF04
83860 100 FIS01
83861 76 INGIND35
83862 31 INGIND35
83863 25 AGR03
83864 100 MED18
83865 69 BIO10
83866 47 INGIND35
83867 21 INF01
83868 85 IINF05
83869 43 FIS01
83870 66 IINF04
83871 94 CHIM02
83872 74 IINF04
83873 44 MAT01
83874 51 FIS01
83875 39 IINF04
83876 74 FIS01
83877 23 MED18
83878 70 BIO10
83879 97 AGR03
83880 9 INGIND35
83881 57 CHIM02
83882 92 MAT01
83883 42 AGR03
83884 24 INF01
83885 98 FIS01
83886 46 CHIM02
83887 25 INF01
83888 35 IINF05
83889 100 AGR03
83890 45 IINF05
83891 11 FIS01
83892 76 INF01
83893 2 FIS01
83894 1 CHIM02
83895 85 INGIND35
83896 56 CHIM02
83897 64 MED18
83898 9 FIS01
83899 86 INGIND35
83900 1 IINF04
83901 24 AGR03
83902 51 CHIM02
83903 10 IINF04
83904 72 BIO10
83905 24 MED18
83906 65 BIO10
83907 3 FIS01
83908 66 CHIM02
83909 55 MED18
83910 74 INF01
83911 19 INF01
83912 19 BIO10
83913 54 INF01
83914 74 FIS01
83915 79 MED18
83916 91 CHIM02
83917 3 FIS01
83918 62 MED18
83919 55 IINF04
83920 39 CHIM02
83921 47 CHIM02
83922 40 IINF04
83923 53 CHIM02
83924 91 FIS01
83925 84 AGR03
83926 17 AGR03
83927 96 IINF05
83928 3 MAT01
83929 38 MAT01
83930 7 CHIM02
83931 77 IINF04
83932 96 INGIND35
83933 95 FIS01
83934 55 AGR03
83935 2 CHIM02
83936 32 BIO10
83937 47 BIO10
83938 4 IINF04
83939 17 MAT01
83940 62 AGR03
83941 65 BIO10
83942 65 INGIND35
83943 21 INF01
83944 63 INGIND35
83945 85 MED18
83946 19 CHIM02
83947 78 IINF05
83948 35 BIO10
83949 23 CHIM02
83950 78 CHIM02
83951 73 MED18
83952 74 BIO10
83953 52 MED18
83954 41 FIS01
83955 37 IINF04
83956 25 INGIND35
83957 37 CHIM02
83958 4 MAT01
83959 35 FIS01
83960 15 MED18
83961 77 BIO10
83962 59 AGR03
83963 89 AGR03
83964 65 IINF04
83965 93 AGR03
83966 89 MED18
83967 9 FIS01
83968 67 IINF04
83969 48 FIS01
83970 55 BIO10
83971 31 MED18
83972 66 AGR03
83973 15 CHIM02
83974 31 INF01
83975 76 MED18
83976 11 MAT01
83977 45 MAT01
83978 2 MAT01
83979 29 AGR03
83980 71 FIS01
83981 9 MED18
83982 80 AGR03
83983 29 IINF04
83984 15 AGR03
83985 92 MED18
83986 23 MAT01
83987 6 MED18
83988 19 IINF04
83989 19 INF01
83990 10 IINF05
83991 67 MED18
83992 84 AGR03
83993 17 AGR03
83994 11 FIS01
83995 41 INF01
83996 10 IINF04
83997 80 MED18
83998 23 IINF04
83999 82 INF01
84000 70 IINF04
84001 56 IINF05
84002 99 MED18
84003 93 BIO10
84004 66 MED18
84005 7 CHIM02
84006 60 INF01
84007 48 MED18
84008 78 MAT01
84009 100 INGIND35
84010 22 MED18
84011 58 CHIM02
84012 24 INF01
84013 94 INF01
84014 1 MED18
84015 42 MED18
84016 69 CHIM02
84017 59 MAT01
84018 34 CHIM02
84019 75 IINF04
84020 75 CHIM02
84021 33 BIO10
84022 88 BIO10
84023 63 IINF04
84024 63 INGIND35
84025 58 INF01
84026 73 IINF04
84027 83 CHIM02
84028 8 MED18
84029 69 FIS01
84030 29 CHIM02
84031 50 IINF05
84032 80 MED18
84033 91 CHIM02
84034 41 BIO10
84035 70 MAT01
84036 31 IINF05
84037 62 IINF05
84038 72 FIS01
84039 33 MAT01
84040 17 MAT01
84041 76 MED18
84042 92 MED18
84043 99 INF01
84044 6 AGR03
84045 68 CHIM02
84046 57 INF01
84047 41 IINF04
84048 69 INF01
84049 60 CHIM02
84050 31 IINF05
84051 73 MAT01
84052 64 INF01
84053 30 IINF04
84054 78 INF01
84055 14 MAT01
84056 14 MED18
84057 43 INGIND35
84058 21 BIO10
84059 45 BIO10
84060 95 BIO10
84061 11 FIS01
84062 53 FIS01
84063 54 INF01
84064 37 MAT01
84065 36 IINF04
84066 75 INF01
84067 82 IINF05
84068 86 IINF04
84069 36 AGR03
84070 74 BIO10
84071 83 IINF04
84072 94 IINF04
84073 22 CHIM02
84074 57 IINF05
84075 48 INF01
84076 20 CHIM02
84077 79 MED18
84078 96 CHIM02
84079 5 IINF05
84080 70 IINF04
84081 50 INGIND35
84082 83 INF01
84083 70 INF01
84084 64 AGR03
84085 3 IINF04
84086 75 FIS01
84087 23 IINF04
84088 64 MED18
84089 91 MAT01
84090 57 IINF04
84091 95 IINF04
84092 86 IINF05
84093 24 FIS01
84094 18 INGIND35
84095 61 MAT01
84096 91 CHIM02
84097 66 INF01
84098 22 INGIND35
84099 53 CHIM02
84100 88 MED18
84101 86 BIO10
84102 67 IINF04
84103 54 AGR03
84104 99 IINF04
84105 2 INGIND35
84106 39 AGR03
84107 54 MAT01
84108 92 CHIM02
84109 83 BIO10
84110 4 FIS01
84111 93 MAT01
84112 5 BIO10
84113 81 MAT01
84114 92 IINF05
84115 44 INF01
84116 41 IINF04
84117 44 MED18
84118 69 BIO10
84119 60 FIS01
84120 2 AGR03
84121 80 BIO10
84122 75 CHIM02
84123 24 BIO10
84124 89 IINF05
84125 39 FIS01
84126 5 MAT01
84127 55 AGR03
84128 20 INF01
84129 89 BIO10
84130 44 MAT01
84131 27 AGR03
84132 78 IINF05
84133 40 IINF04
84134 25 AGR03
84135 51 BIO10
84136 24 AGR03
84137 68 CHIM02
84138 31 BIO10
84139 11 MED18
84140 40 MED18
84141 86 MAT01
84142 85 IINF05
84143 67 INGIND35
84144 37 BIO10
84145 27 MAT01
84146 47 INGIND35
84147 15 CHIM02
84148 8 INF01
84149 18 AGR03
84150 27 INF01
84151 62 BIO10
84152 72 BIO10
84153 28 IINF04
84154 39 CHIM02
84155 60 MED18
84156 34 FIS01
84157 100 FIS01
84158 61 MAT01
84159 86 AGR03
84160 51 INF01
84161 2 MAT01
84162 58 IINF05
84163 70 BIO10
84164 30 BIO10
84165 31 FIS01
84166 53 IINF05
84167 100 IINF05
84168 25 BIO10
84169 48 FIS01
84170 94 MED18
84171 66 FIS01
84172 27 FIS01
84173 11 FIS01
84174 62 INGIND35
84175 49 CHIM02
84176 22 CHIM02
84177 14 MED18
84178 100 CHIM02
84179 15 CHIM02
84180 5 IINF04
84181 66 INGIND35
84182 10 FIS01
84183 91 INF01
84184 72 INF01
84185 16 CHIM02
84186 8 BIO10
84187 47 CHIM02
84188 85 AGR03
84189 68 FIS01
84190 68 BIO10
84191 51 CHIM02
84192 10 INF01
84193 42 IINF04
84194 50 IINF05
84195 31 MED18
84196 50 IINF04
84197 50 FIS01
84198 86 AGR03
84199 58 BIO10
84200 27 IINF05
84201 92 IINF05
84202 18 IINF04
84203 92 INF01
84204 32 MAT01
84205 86 INF01
84206 50 MAT01
84207 5 INGIND35
84208 59 IINF04
84209 10 AGR03
84210 85 INGIND35
84211 80 IINF05
84212 91 MED18
84213 39 INF01
84214 66 AGR03
84215 32 MAT01
84216 27 BIO10
84217 8 CHIM02
84218 13 INF01
84219 41 INF01
84220 95 FIS01
84221 23 INGIND35
84222 24 IINF04
84223 76 AGR03
84224 63 IINF05
84225 61 AGR03
84226 43 BIO10
84227 45 IINF05
84228 93 FIS01
84229 28 IINF04
84230 91 INF01
84231 50 INGIND35
84232 26 INF01
84233 2 IINF04
84234 71 CHIM02
84235 57 BIO10
84236 46 CHIM02
84237 56 MAT01
84238 27 IINF04
84239 81 INGIND35
84240 2 FIS01
84241 70 CHIM02
84242 17 IINF05
84243 36 FIS01
84244 14 CHIM02
84245 5 MED18
84246 38 AGR03
84247 79 INF01
84248 58 MED18
84249 25 MED18
84250 78 BIO10
84251 66 MAT01
84252 79 MED18
84253 43 BIO10
84254 25 INGIND35
84255 84 FIS01
84256 96 CHIM02
84257 100 AGR03
84258 23 FIS01
84259 65 INGIND35
84260 32 IINF04
84261 33 CHIM02
84262 17 INF01
84263 58 IINF04
84264 10 INF01
84265 53 INF01
84266 94 IINF05
84267 6 MED18
84268 99 IINF05
84269 83 MED18
84270 7 MAT01
84271 6 AGR03
84272 36 INGIND35
84273 44 BIO10
84274 69 BIO10
84275 51 MED18
84276 99 BIO10
84277 12 INGIND35
84278 59 INGIND35
84279 97 AGR03
84280 64 INF01
84281 45 MAT01
84282 10 MED18
84283 89 IINF05
84284 19 MAT01
84285 57 AGR03
84286 38 MED18
84287 26 AGR03
84288 82 AGR03
84289 8 BIO10
84290 72 FIS01
84291 17 MAT01
84292 83 IINF04
84293 70 FIS01
84294 34 IINF04
84295 94 INGIND35
84296 53 BIO10
84297 33 INGIND35
84298 46 MAT01
84299 22 INF01
84300 72 IINF05
84301 2 AGR03
84302 49 CHIM02
84303 92 FIS01
84304 55 CHIM02
84305 98 IINF04
84306 94 AGR03
84307 61 BIO10
84308 42 FIS01
84309 23 MAT01
84310 81 BIO10
84311 64 IINF04
84312 77 IINF05
84313 86 CHIM02
84314 87 MED18
84315 98 BIO10
84316 29 IINF05
84317 69 INGIND35
84318 86 BIO10
84319 12 FIS01
84320 11 BIO10
84321 43 BIO10
84322 9 IINF05
84323 34 IINF04
84324 66 IINF04
84325 22 IINF04
84326 55 BIO10
84327 91 MAT01
84328 16 INF01
84329 27 IINF04
84330 16 IINF05
84331 22 FIS01
84332 85 BIO10
84333 36 IINF05
84334 79 CHIM02
84335 15 INGIND35
84336 73 BIO10
84337 71 INGIND35
84338 44 BIO10
84339 23 IINF05
84340 42 IINF05
84341 43 MAT01
84342 49 BIO10
84343 98 IINF05
84344 20 AGR03
84345 4 CHIM02
84346 98 MED18
84347 43 MED18
84348 90 INGIND35
84349 7 INGIND35
84350 19 IINF05
84351 98 MED18
84352 6 BIO10
84353 41 MED18
84354 60 IINF05
84355 94 CHIM02
84356 98 BIO10
84357 90 AGR03
84358 64 MAT01
84359 10 AGR03
84360 89 MED18
84361 14 MAT01
84362 2 FIS01
84363 89 IINF05
84364 85 INGIND35
84365 49 INF01
84366 40 BIO10
84367 71 MED18
84368 11 CHIM02
84369 35 MED18
84370 47 FIS01
84371 74 BIO10
84372 3 IINF04
84373 6 FIS01
84374 32 IINF04
84375 95 IINF05
84376 68 MAT01
84377 70 MED18
84378 50 BIO10
84379 41 MAT01
84380 27 INGIND35
84381 81 CHIM02
84382 66 INF01
84383 81 BIO10
84384 54 IINF04
84385 63 INGIND35
84386 14 MAT01
84387 53 INGIND35
84388 28 CHIM02
84389 25 MAT01
84390 6 INGIND35
84391 22 FIS01
84392 47 IINF05
84393 67 FIS01
84394 66 IINF05
84395 42 AGR03
84396 95 IINF05
84397 34 INGIND35
84398 80 AGR03
84399 54 INGIND35
84400 47 BIO10
84401 40 AGR03
84402 57 MAT01
84403 79 INF01
84404 53 IINF05
84405 17 FIS01
84406 24 AGR03
84407 8 IINF04
84408 30 CHIM02
84409 65 AGR03
84410 15 BIO10
84411 51 INGIND35
84412 60 MED18
84413 3 MED18
84414 8 INF01
84415 47 MAT01
84416 50 FIS01
84417 83 INF01
84418 15 CHIM02
84419 76 BIO10
84420 3 BIO10
84421 39 FIS01
84422 87 MAT01
84423 25 BIO10
84424 81 MAT01
84425 23 FIS01
84426 97 MED18
84427 84 IINF05
84428 66 FIS01
84429 45 BIO10
84430 73 IINF04
84431 79 IINF05
84432 70 FIS01
84433 56 CHIM02
84434 94 IINF04
84435 56 IINF04
84436 97 BIO10
84437 42 MAT01
84438 70 IINF04
84439 28 INF01
84440 36 AGR03
84441 95 AGR03
84442 91 INF01
84443 50 MED18
84444 65 MED18
84445 93 BIO10
84446 2 MED18
84447 6 IINF04
84448 58 INGIND35
84449 10 BIO10
84450 38 MED18
84451 93 INGIND35
84452 93 MAT01
84453 89 FIS01
84454 3 INF01
84455 38 BIO10
84456 69 MED18
84457 1 IINF04
84458 17 INF01
84459 50 BIO10
84460 92 FIS01
84461 12 MED18
84462 30 IINF04
84463 77 BIO10
84464 71 MED18
84465 47 INGIND35
84466 52 FIS01
84467 79 IINF05
84468 48 INGIND35
84469 34 MED18
84470 50 INGIND35
84471 75 IINF05
84472 71 INGIND35
84473 20 AGR03
84474 73 IINF05
84475 31 MAT01
84476 84 MED18
84477 49 INF01
84478 59 IINF05
84479 44 IINF04
84480 92 MAT01
84481 69 INF01
84482 3 INF01
84483 25 BIO10
84484 33 AGR03
84485 80 IINF05
84486 69 IINF05
84487 25 FIS01
84488 51 IINF05
84489 82 AGR03
84490 74 MED18
84491 8 INF01
84492 50 INGIND35
84493 2 IINF05
84494 69 IINF04
84495 57 MAT01
84496 26 CHIM02
84497 66 AGR03
84498 27 INF01
84499 11 CHIM02
84500 8 INGIND35
84501 92 MAT01
84502 3 INF01
84503 29 FIS01
84504 22 IINF04
84505 73 MED18
84506 52 IINF04
84507 39 IINF05
84508 60 MED18
84509 4 AGR03
84510 79 INF01
84511 85 BIO10
84512 11 MED18
84513 96 AGR03
84514 1 IINF04
84515 73 FIS01
84516 1 INF01
84517 47 IINF04
84518 21 INGIND35
84519 48 INF01
84520 57 MAT01
84521 13 IINF04
84522 79 IINF04
84523 25 BIO10
84524 82 AGR03
84525 77 AGR03
84526 75 BIO10
84527 80 IINF04
84528 48 IINF04
84529 87 MED18
84530 83 MED18
84531 5 MED18
84532 43 IINF05
84533 61 IINF04
84534 19 MAT01
84535 17 CHIM02
84536 42 FIS01
84537 14 IINF04
84538 23 IINF05
84539 91 BIO10
84540 49 MAT01
84541 95 CHIM02
84542 47 IINF04
84543 96 MED18
84544 46 BIO10
84545 35 BIO10
84546 34 IINF04
84547 2 IINF04
84548 54 CHIM02
84549 59 MED18
84550 3 MED18
84551 97 MAT01
84552 27 AGR03
84553 48 MAT01
84554 22 INGIND35
84555 75 INGIND35
84556 74 BIO10
84557 5 CHIM02
84558 26 FIS01
84559 97 INF01
84560 62 BIO10
84561 22 IINF05
84562 77 IINF05
84563 32 IINF04
84564 20 INGIND35
84565 18 INF01
84566 51 INF01
84567 35 AGR03
84568 89 IINF04
84569 56 MAT01
84570 84 INGIND35
84571 46 CHIM02
84572 86 MED18
84573 24 INF01
84574 80 MED18
84575 27 FIS01
84576 71 BIO10
84577 80 CHIM02
84578 43 INGIND35
84579 66 FIS01
84580 88 MED18
84581 18 CHIM02
84582 70 AGR03
84583 78 INGIND35
84584 22 FIS01
84585 66 INGIND35
84586 19 FIS01
84587 63 INF01
84588 45 FIS01
84589 90 CHIM02
84590 66 INF01
84591 74 MAT01
84592 100 INF01
84593 6 MAT01
84594 69 INGIND35
84595 79 IINF04
84596 6 INF01
84597 31 MED18
84598 97 CHIM02
84599 61 AGR03
84600 76 BIO10
84601 4 CHIM02
84602 64 IINF04
84603 65 MAT01
84604 21 BIO10
84605 32 MAT01
84606 49 CHIM02
84607 22 INF01
84608 28 INGIND35
84609 32 INF01
84610 22 IINF04
84611 2 INF01
84612 62 IINF04
84613 13 AGR03
84614 6 IINF04
84615 7 INGIND35
84616 37 MED18
84617 73 FIS01
84618 24 MAT01
84619 89 INF01
84620 51 BIO10
84621 70 AGR03
84622 78 INGIND35
84623 76 IINF04
84624 60 MED18
84625 29 FIS01
84626 70 MED18
84627 40 IINF04
84628 68 INGIND35
84629 5 MAT01
84630 16 IINF05
84631 34 MAT01
84632 11 INGIND35
84633 69 AGR03
84634 64 MAT01
84635 66 MAT01
84636 30 IINF05
84637 78 INGIND35
84638 74 MAT01
84639 7 CHIM02
84640 47 INGIND35
84641 47 FIS01
84642 37 MED18
84643 59 IINF04
84644 70 MED18
84645 7 BIO10
84646 85 MAT01
84647 79 INGIND35
84648 90 MED18
84649 25 INGIND35
84650 50 AGR03
84651 14 CHIM02
84652 84 MED18
84653 32 INF01
84654 57 BIO10
84655 53 INGIND35
84656 5 IINF04
84657 86 INGIND35
84658 62 AGR03
84659 73 IINF05
84660 38 INGIND35
84661 72 CHIM02
84662 39 BIO10
84663 70 AGR03
84664 91 CHIM02
84665 63 INGIND35
84666 62 IINF05
84667 64 INGIND35
84668 99 FIS01
84669 21 CHIM02
84670 24 IINF05
84671 64 FIS01
84672 79 AGR03
84673 32 IINF04
84674 49 CHIM02
84675 76 INGIND35
84676 65 CHIM02
84677 82 IINF05
84678 75 FIS01
84679 27 INF01
84680 95 AGR03
84681 39 MED18
84682 42 MAT01
84683 75 CHIM02
84684 49 FIS01
84685 63 CHIM02
84686 87 BIO10
84687 78 MED18
84688 92 INF01
84689 67 MAT01
84690 34 AGR03
84691 95 BIO10
84692 55 BIO10
84693 36 MAT01
84694 93 INGIND35
84695 72 IINF04
84696 23 AGR03
84697 29 INF01
84698 74 MAT01
84699 37 MED18
84700 81 FIS01
84701 77 CHIM02
84702 94 AGR03
84703 57 AGR03
84704 25 MAT01
84705 91 INF01
84706 1 IINF05
84707 30 BIO10
84708 14 AGR03
84709 15 IINF05
84710 98 INF01
84711 27 INF01
84712 29 IINF05
84713 80 CHIM02
84714 92 INF01
84715 40 IINF04
84716 22 MAT01
84717 62 IINF04
84718 32 MED18
84719 17 BIO10
84720 89 FIS01
84721 41 IINF04
84722 85 MAT01
84723 3 INF01
84724 25 MAT01
84725 78 CHIM02
84726 86 AGR03
84727 59 AGR03
84728 41 CHIM02
84729 79 CHIM02
84730 71 IINF05
84731 74 INGIND35
84732 83 AGR03
84733 17 INGIND35
84734 20 MAT01
84735 39 INF01
84736 77 MAT01
84737 40 FIS01
84738 41 BIO10
84739 53 INF01
84740 12 FIS01
84741 60 IINF04
84742 68 MED18
84743 7 IINF05
84744 100 BIO10
84745 45 BIO10
84746 95 MAT01
84747 99 INGIND35
84748 77 CHIM02
84749 52 BIO10
84750 36 AGR03
84751 71 AGR03
84752 16 INF01
84753 15 IINF04
84754 13 IINF04
84755 73 AGR03
84756 100 INGIND35
84757 10 IINF04
84758 99 MAT01
84759 10 CHIM02
84760 55 MAT01
84761 51 MED18
84762 9 INGIND35
84763 93 IINF05
84764 81 IINF05
84765 41 MED18
84766 56 IINF04
84767 83 INGIND35
84768 61 IINF04
84769 99 BIO10
84770 68 FIS01
84771 27 INF01
84772 26 CHIM02
84773 96 INGIND35
84774 74 INF01
84775 97 INGIND35
84776 40 INGIND35
84777 77 AGR03
84778 45 INF01
84779 20 MED18
84780 37 MED18
84781 94 INF01
84782 55 FIS01
84783 87 AGR03
84784 37 IINF05
84785 27 MAT01
84786 77 MAT01
84787 61 INGIND35
84788 22 BIO10
84789 99 INF01
84790 18 AGR03
84791 10 AGR03
84792 1 IINF04
84793 53 MED18
84794 16 CHIM02
84795 64 BIO10
84796 95 FIS01
84797 51 INF01
84798 67 AGR03
84799 56 IINF05
84800 14 AGR03
84801 52 INGIND35
84802 75 MED18
84803 58 IINF04
84804 86 AGR03
84805 49 CHIM02
84806 50 IINF05
84807 52 IINF04
84808 42 BIO10
84809 55 MED18
84810 44 AGR03
84811 11 MAT01
84812 34 CHIM02
84813 51 MED18
84814 76 INF01
84815 73 IINF05
84816 56 INF01
84817 81 AGR03
84818 94 MAT01
84819 40 AGR03
84820 61 MED18
84821 60 BIO10
84822 97 BIO10
84823 65 AGR03
84824 81 CHIM02
84825 1 BIO10
84826 11 INGIND35
84827 28 BIO10
84828 40 IINF05
84829 30 MED18
84830 5 INGIND35
84831 6 FIS01
84832 81 CHIM02
84833 57 INGIND35
84834 83 IINF05
84835 49 AGR03
84836 65 FIS01
84837 11 IINF04
84838 85 FIS01
84839 44 INGIND35
84840 66 AGR03
84841 75 CHIM02
84842 38 IINF04
84843 23 MED18
84844 21 MED18
84845 1 MAT01
84846 3 IINF04
84847 65 IINF04
84848 30 AGR03
84849 21 MAT01
84850 62 IINF05
84851 1 IINF04
84852 74 IINF04
84853 67 BIO10
84854 39 CHIM02
84855 74 INGIND35
84856 84 INF01
84857 16 MED18
84858 55 MED18
84859 50 INGIND35
84860 19 INF01
84861 85 AGR03
84862 6 MAT01
84863 73 MAT01
84864 69 INF01
84865 19 BIO10
84866 45 IINF04
84867 48 IINF05
84868 40 FIS01
84869 94 IINF05
84870 17 IINF05
84871 17 FIS01
84872 16 INGIND35
84873 1 BIO10
84874 74 CHIM02
84875 18 IINF04
84876 68 BIO10
84877 67 IINF05
84878 77 FIS01
84879 63 CHIM02
84880 12 MED18
84881 24 MAT01
84882 43 FIS01
84883 74 IINF05
84884 75 FIS01
84885 27 MED18
84886 82 BIO10
84887 33 AGR03
84888 33 IINF04
84889 3 INF01
84890 9 CHIM02
84891 3 IINF04
84892 26 BIO10
84893 78 INGIND35
84894 23 MED18
84895 92 MED18
84896 66 INF01
84897 6 INGIND35
84898 34 FIS01
84899 1 FIS01
84900 54 FIS01
84901 32 IINF04
84902 54 FIS01
84903 40 BIO10
84904 95 MED18
84905 10 MED18
84906 50 INF01
84907 21 IINF05
84908 89 INF01
84909 7 MAT01
84910 21 INF01
84911 48 AGR03
84912 12 MAT01
84913 9 AGR03
84914 39 MAT01
84915 17 MAT01
84916 83 IINF05
84917 71 INGIND35
84918 29 AGR03
84919 55 IINF04
84920 30 INGIND35
84921 88 INGIND35
84922 71 AGR03
84923 50 INGIND35
84924 85 FIS01
84925 34 IINF04
84926 51 INF01
84927 21 INF01
84928 9 IINF05
84929 72 MED18
84930 70 FIS01
84931 92 MAT01
84932 48 INF01
84933 55 FIS01
84934 95 FIS01
84935 75 FIS01
84936 71 FIS01
84937 4 INGIND35
84938 87 IINF04
84939 45 CHIM02
84940 98 MAT01
84941 82 CHIM02
84942 56 IINF05
84943 11 CHIM02
84944 77 IINF05
84945 54 MED18
84946 48 BIO10
84947 78 AGR03
84948 44 INGIND35
84949 21 CHIM02
84950 75 MAT01
84951 41 AGR03
84952 36 AGR03
84953 79 BIO10
84954 22 IINF04
84955 95 AGR03
84956 90 MED18
84957 10 BIO10
84958 13 MED18
84959 98 AGR03
84960 85 IINF05
84961 2 IINF04
84962 57 BIO10
84963 97 FIS01
84964 53 CHIM02
84965 97 INF01
84966 3 BIO10
84967 47 AGR03
84968 46 FIS01
84969 93 MAT01
84970 23 MED18
84971 26 BIO10
84972 63 MAT01
84973 80 BIO10
84974 77 AGR03
84975 61 MED18
84976 56 MED18
84977 59 IINF05
84978 48 MAT01
84979 3 MED18
84980 93 MAT01
84981 13 IINF05
84982 13 MAT01
84983 96 INGIND35
84984 99 IINF04
84985 79 FIS01
84986 81 IINF04
84987 34 MED18
84988 27 INF01
84989 2 MED18
84990 7 MAT01
84991 63 INF01
84992 96 INF01
84993 33 MAT01
84994 46 IINF05
84995 7 INGIND35
84996 65 BIO10
84997 58 CHIM02
84998 3 CHIM02
84999 27 INF01
85000 80 CHIM02
85001 19 FIS01
85002 64 CHIM02
85003 60 BIO10
85004 72 INGIND35
85005 39 INF01
85006 78 MAT01
85007 86 MAT01
85008 26 MAT01
85009 45 INF01
85010 37 AGR03
85011 72 INGIND35
85012 28 INF01
85013 23 BIO10
85014 85 FIS01
85015 88 INF01
85016 17 IINF05
85017 91 INGIND35
85018 1 AGR03
85019 75 AGR03
85020 16 CHIM02
85021 7 AGR03
85022 94 FIS01
85023 17 MED18
85024 66 MAT01
85025 73 CHIM02
85026 93 AGR03
85027 8 INF01
85028 5 FIS01
85029 20 CHIM02
85030 36 BIO10
85031 58 MAT01
85032 3 CHIM02
85033 35 MED18
85034 34 MED18
85035 3 FIS01
85036 82 AGR03
85037 28 FIS01
85038 79 MAT01
85039 15 IINF04
85040 65 IINF05
85041 61 BIO10
85042 40 BIO10
85043 91 CHIM02
85044 60 INGIND35
85045 77 IINF05
85046 86 MAT01
85047 83 FIS01
85048 6 IINF05
85049 65 IINF04
85050 5 IINF05
85051 38 MED18
85052 12 INF01
85053 62 MED18
85054 65 MED18
85055 29 IINF04
85056 36 FIS01
85057 90 IINF04
85058 51 INGIND35
85059 73 IINF04
85060 17 AGR03
85061 29 AGR03
85062 23 INGIND35
85063 8 AGR03
85064 78 CHIM02
85065 93 IINF05
85066 45 INGIND35
85067 59 MAT01
85068 67 MAT01
85069 51 MED18
85070 74 INGIND35
85071 66 FIS01
85072 21 FIS01
85073 95 MAT01
85074 81 IINF05
85075 39 AGR03
85076 57 AGR03
85077 35 INGIND35
85078 92 MAT01
85079 83 CHIM02
85080 51 CHIM02
85081 18 AGR03
85082 38 AGR03
85083 14 AGR03
85084 96 IINF04
85085 45 IINF05
85086 14 INF01
85087 83 CHIM02
85088 90 INGIND35
85089 93 CHIM02
85090 16 INGIND35
85091 61 AGR03
85092 49 IINF04
85093 73 FIS01
85094 16 FIS01
85095 29 MAT01
85096 72 MED18
85097 42 INGIND35
85098 59 AGR03
85099 42 CHIM02
85100 64 INF01
85101 82 IINF05
85102 83 INF01
85103 28 FIS01
85104 4 BIO10
85105 76 MED18
85106 74 IINF05
85107 85 MED18
85108 10 BIO10
85109 31 CHIM02
85110 44 FIS01
85111 70 MAT01
85112 51 MAT01
85113 56 BIO10
85114 75 MAT01
85115 20 AGR03
85116 25 CHIM02
85117 27 FIS01
85118 92 BIO10
85119 32 AGR03
85120 94 INF01
85121 52 AGR03
85122 58 MAT01
85123 29 BIO10
85124 73 AGR03
85125 89 INGIND35
85126 48 INGIND35
85127 42 MAT01
85128 68 IINF04
85129 54 IINF04
85130 78 BIO10
85131 89 IINF05
85132 91 AGR03
85133 7 INF01
85134 91 IINF04
85135 22 INF01
85136 5 MAT01
85137 47 INGIND35
85138 52 AGR03
85139 75 IINF04
85140 51 AGR03
85141 80 AGR03
85142 58 MAT01
85143 83 CHIM02
85144 7 INGIND35
85145 79 MAT01
85146 51 MAT01
85147 10 BIO10
85148 35 IINF05
85149 14 IINF05
85150 47 INF01
85151 3 MED18
85152 30 IINF05
85153 71 INF01
85154 55 INGIND35
85155 30 CHIM02
85156 15 IINF05
85157 79 BIO10
85158 38 INGIND35
85159 64 AGR03
85160 39 FIS01
85161 65 AGR03
85162 54 IINF05
85163 67 FIS01
85164 85 FIS01
85165 47 IINF05
85166 39 IINF04
85167 39 MAT01
85168 50 INGIND35
85169 84 FIS01
85170 16 AGR03
85171 28 IINF04
85172 99 INGIND35
85173 17 IINF05
85174 66 BIO10
85175 75 MED18
85176 14 IINF05
85177 56 BIO10
85178 13 MED18
85179 38 MED18
85180 6 BIO10
85181 74 CHIM02
85182 46 IINF04
85183 68 CHIM02
85184 38 IINF04
85185 70 MAT01
85186 96 MAT01
85187 43 MED18
85188 40 INGIND35
85189 92 IINF04
85190 89 MAT01
85191 23 IINF05
85192 22 MED18
85193 34 FIS01
85194 25 INGIND35
85195 96 CHIM02
85196 51 MED18
85197 21 AGR03
85198 39 FIS01
85199 32 INGIND35
85200 89 IINF04
85201 31 AGR03
85202 78 FIS01
85203 72 FIS01
85204 62 IINF05
85205 9 IINF05
85206 35 CHIM02
85207 21 AGR03
85208 64 BIO10
85209 24 INF01
85210 58 MAT01
85211 60 MAT01
85212 97 BIO10
85213 57 AGR03
85214 44 MAT01
85215 51 INGIND35
85216 9 MED18
85217 20 AGR03
85218 79 MAT01
85219 26 AGR03
85220 55 CHIM02
85221 69 INGIND35
85222 97 FIS01
85223 96 FIS01
85224 16 INF01
85225 79 IINF05
85226 65 MED18
85227 61 CHIM02
85228 21 IINF05
85229 33 IINF05
85230 60 MAT01
85231 68 MED18
85232 97 MAT01
85233 38 MAT01
85234 91 IINF04
85235 13 MED18
85236 16 IINF04
85237 68 FIS01
85238 49 BIO10
