8356 INF01 1
66482 11 IINF05
66483 59 MAT01
66484 60 FIS01
66485 8 MAT01
66486 82 MED18
66487 48 IINF04
66488 20 FIS01
66489 43 IINF04
66490 5 INF01
66491 42 IINF04
66492 84 INGIND35
66493 22 FIS01
66494 41 CHIM02
66495 95 INF01
66496 1 INGIND35
66497 69 FIS01
66498 9 FIS01
66499 52 AGR03
66500 10 MAT01
66501 22 BIO10
66502 53 IINF04
66503 77 INF01
66504 60 INGIND35
66505 40 AGR03
66506 80 INGIND35
66507 2 INGIND35
66508 97 IINF05
66509 86 FIS01
66510 23 BIO10
66511 5 BIO10
66512 61 CHIM02
66513 18 FIS01
66514 62 FIS01
66515 22 INF01
66516 11 INGIND35
66517 45 BIO10
66518 44 AGR03
66519 21 MAT01
66520 41 IINF04
66521 62 MAT01
66522 8 AGR03
66523 59 INGIND35
66524 54 CHIM02
66525 62 FIS01
66526 17 IINF05
66527 29 CHIM02
66528 46 CHIM02
66529 34 INGIND35
66530 10 IINF04
66531 21 INGIND35
66532 45 AGR03
66533 66 IINF05
66534 95 MED18
66535 20 IINF05
66536 12 FIS01
66537 60 CHIM02
66538 18 IINF04
66539 20 AGR03
66540 48 AGR03
66541 55 FIS01
66542 20 MED18
66543 76 AGR03
66544 79 MED18
66545 78 MAT01
66546 12 IINF05
66547 66 IINF05
66548 2 MAT01
66549 40 IINF04
66550 93 MAT01
66551 84 FIS01
66552 39 INF01
66553 90 AGR03
66554 48 MED18
66555 44 BIO10
66556 88 IINF05
66557 32 FIS01
66558 37 IINF05
66559 95 BIO10
66560 32 MED18
66561 93 MED18
66562 85 INF01
66563 83 CHIM02
66564 24 MED18
66565 9 BIO10
66566 87 FIS01
66567 63 CHIM02
66568 84 BIO10
66569 17 MED18
66570 70 INGIND35
66571 11 MED18
66572 24 MED18
66573 99 IINF04
66574 86 IINF04
66575 43 INF01
66576 6 BIO10
66577 47 BIO10
66578 48 AGR03
66579 41 BIO10
66580 36 MED18
66581 73 MAT01
66582 30 CHIM02
66583 30 BIO10
66584 73 INGIND35
66585 32 INGIND35
66586 28 MAT01
66587 67 FIS01
66588 54 INGIND35
66589 11 MAT01
66590 61 CHIM02
66591 54 IINF05
66592 9 AGR03
66593 15 BIO10
66594 79 FIS01
66595 69 FIS01
66596 92 INGIND35
66597 36 MED18
66598 59 MAT01
66599 98 FIS01
66600 3 INGIND35
66601 37 MAT01
66602 23 INGIND35
66603 69 INGIND35
66604 3 MED18
66605 68 FIS01
66606 22 IINF05
66607 22 BIO10
66608 57 CHIM02
66609 71 FIS01
66610 86 INGIND35
66611 53 MAT01
66612 16 MAT01
66613 59 INF01
66614 81 MAT01
66615 28 IINF05
66616 85 IINF04
66617 95 CHIM02
66618 26 IINF05
66619 21 FIS01
66620 44 IINF04
66621 48 MED18
66622 22 IINF04
66623 97 MED18
66624 72 IINF05
66625 45 MAT01
66626 9 INF01
66627 48 IINF04
66628 53 IINF05
66629 49 CHIM02
66630 71 MED18
66631 67 AGR03
66632 40 INF01
66633 89 CHIM02
66634 37 INGIND35
66635 89 FIS01
66636 39 MAT01
66637 75 IINF04
66638 64 IINF05
66639 49 MED18
66640 76 BIO10
66641 56 AGR03
66642 58 BIO10
66643 34 IINF04
66644 7 MED18
66645 77 BIO10
66646 27 FIS01
66647 32 IINF05
66648 36 IINF04
66649 21 INF01
66650 37 BIO10
66651 18 MAT01
66652 11 IINF04
66653 99 MAT01
66654 64 AGR03
66655 11 IINF05
66656 66 INF01
66657 25 FIS01
66658 72 BIO10
66659 62 BIO10
66660 68 FIS01
66661 4 FIS01
66662 86 IINF05
66663 9 INGIND35
66664 60 IINF05
66665 10 IINF05
66666 97 IINF04
66667 91 CHIM02
66668 78 AGR03
66669 11 IINF04
66670 11 MED18
66671 40 FIS01
66672 94 IINF04
66673 1 IINF04
66674 48 INGIND35
66675 77 AGR03
66676 97 CHIM02
66677 18 IINF05
66678 73 BIO10
66679 70 IINF04
66680 57 AGR03
66681 30 BIO10
66682 18 MAT01
66683 19 IINF05
66684 88 FIS01
66685 55 FIS01
66686 1 AGR03
66687 92 INF01
66688 5 IINF04
66689 18 AGR03
66690 52 FIS01
66691 22 AGR03
66692 20 MED18
66693 19 INF01
66694 58 CHIM02
66695 26 IINF05
66696 36 AGR03
66697 43 AGR03
66698 63 FIS01
66699 51 FIS01
66700 71 CHIM02
66701 44 INF01
66702 95 IINF05
66703 8 IINF04
66704 58 BIO10
66705 8 CHIM02
66706 46 MAT01
66707 9 AGR03
66708 28 IINF04
66709 19 MAT01
66710 60 MAT01
66711 37 INGIND35
66712 13 FIS01
66713 30 MAT01
66714 60 FIS01
66715 34 MAT01
66716 5 INGIND35
66717 21 MAT01
66718 98 IINF04
66719 81 AGR03
66720 60 IINF04
66721 17 AGR03
66722 86 CHIM02
66723 1 MED18
66724 73 INGIND35
66725 65 FIS01
66726 8 CHIM02
66727 93 CHIM02
66728 25 AGR03
66729 44 FIS01
66730 85 CHIM02
66731 48 MAT01
66732 97 AGR03
66733 78 IINF05
66734 58 INGIND35
66735 3 IINF04
66736 48 CHIM02
66737 33 MAT01
66738 97 FIS01
66739 16 AGR03
66740 67 FIS01
66741 85 MED18
66742 36 MAT01
66743 72 AGR03
66744 17 AGR03
66745 63 INGIND35
66746 69 INGIND35
66747 15 MAT01
66748 88 INF01
66749 15 INF01
66750 64 BIO10
66751 76 AGR03
66752 77 IINF04
66753 85 MED18
66754 45 MED18
66755 16 FIS01
66756 54 MAT01
66757 37 FIS01
66758 4 INGIND35
66759 52 IINF04
66760 93 IINF05
66761 44 IINF05
66762 91 MAT01
66763 4 AGR03
66764 83 BIO10
66765 24 BIO10
66766 90 FIS01
66767 3 MAT01
66768 21 MED18
66769 15 AGR03
66770 85 BIO10
66771 25 IINF05
66772 4 MAT01
66773 83 INGIND35
66774 8 CHIM02
66775 38 INF01
66776 95 CHIM02
66777 97 CHIM02
66778 12 IINF05
66779 96 CHIM02
66780 51 MAT01
66781 40 INGIND35
66782 87 INGIND35
66783 77 FIS01
66784 94 INGIND35
66785 22 IINF04
66786 77 IINF05
66787 44 IINF05
66788 99 FIS01
66789 62 BIO10
66790 42 MAT01
66791 70 IINF05
66792 59 IINF04
66793 10 INGIND35
66794 68 FIS01
66795 67 INF01
66796 73 IINF04
66797 37 INF01
66798 34 AGR03
66799 31 INF01
66800 72 CHIM02
66801 86 CHIM02
66802 64 INF01
66803 64 INF01
66804 86 MED18
66805 68 INF01
66806 66 BIO10
66807 62 MED18
66808 75 INF01
66809 42 FIS01
66810 91 AGR03
66811 39 MED18
66812 11 INF01
66813 52 INF01
66814 59 IINF05
66815 77 BIO10
66816 40 BIO10
66817 55 AGR03
66818 74 MED18
66819 35 FIS01
66820 95 MAT01
66821 28 IINF04
66822 2 INF01
66823 7 MED18
66824 84 MAT01
66825 87 MAT01
66826 31 BIO10
66827 56 INGIND35
66828 8 MAT01
66829 48 INF01
66830 90 MED18
66831 64 BIO10
66832 39 MED18
66833 55 MED18
66834 71 INGIND35
66835 54 MED18
66836 94 INGIND35
66837 12 IINF04
66838 4 BIO10
66839 3 AGR03
66840 31 FIS01
66841 86 IINF04
66842 97 INF01
66843 50 INGIND35
66844 6 MED18
66845 42 FIS01
66846 6 FIS01
66847 34 IINF04
66848 65 IINF04
66849 60 AGR03
66850 45 FIS01
66851 59 CHIM02
66852 88 INGIND35
66853 8 MAT01
66854 83 INF01
66855 42 MED18
66856 42 FIS01
66857 88 MED18
66858 56 INF01
66859 56 INGIND35
66860 17 MED18
66861 84 BIO10
66862 85 INGIND35
66863 16 BIO10
66864 14 MED18
66865 76 FIS01
66866 62 FIS01
66867 80 IINF04
66868 21 AGR03
66869 75 AGR03
66870 3 IINF05
66871 33 MED18
66872 47 INF01
66873 23 CHIM02
66874 99 IINF04
66875 15 MAT01
66876 61 CHIM02
66877 64 MAT01
66878 11 FIS01
66879 70 CHIM02
66880 74 MAT01
66881 58 IINF04
66882 6 CHIM02
66883 43 BIO10
66884 36 INF01
66885 52 INF01
66886 70 AGR03
66887 70 INGIND35
66888 26 INGIND35
66889 71 AGR03
66890 76 INGIND35
66891 46 FIS01
66892 48 MED18
66893 53 AGR03
66894 10 IINF05
66895 16 IINF05
66896 76 FIS01
66897 79 IINF05
66898 14 MED18
66899 35 AGR03
66900 77 MED18
66901 89 BIO10
66902 6 INF01
66903 43 BIO10
66904 88 MED18
66905 98 INGIND35
66906 36 IINF04
66907 55 IINF05
66908 40 MAT01
66909 77 INGIND35
66910 100 IINF05
66911 44 INF01
66912 14 IINF04
66913 97 AGR03
66914 74 MAT01
66915 70 INF01
66916 66 INGIND35
66917 47 FIS01
66918 5 INGIND35
66919 24 CHIM02
66920 60 MED18
66921 38 AGR03
66922 37 INGIND35
66923 80 AGR03
66924 90 MED18
66925 4 IINF04
66926 67 CHIM02
66927 54 IINF05
66928 65 INGIND35
66929 70 CHIM02
66930 41 MED18
66931 16 INF01
66932 15 INF01
66933 41 CHIM02
66934 37 MAT01
66935 79 AGR03
66936 22 CHIM02
66937 23 MED18
66938 5 MAT01
66939 13 IINF04
66940 85 INGIND35
66941 18 MED18
66942 56 IINF04
66943 53 BIO10
66944 39 IINF04
66945 31 INF01
66946 33 MED18
66947 75 AGR03
66948 84 MAT01
66949 47 BIO10
66950 20 AGR03
66951 51 IINF04
66952 27 FIS01
66953 86 IINF05
66954 18 IINF04
66955 59 FIS01
66956 81 AGR03
66957 47 MED18
66958 2 AGR03
66959 73 IINF05
66960 83 BIO10
66961 79 FIS01
66962 26 INGIND35
66963 46 IINF04
66964 36 FIS01
66965 79 IINF04
66966 59 BIO10
66967 32 MED18
66968 83 BIO10
66969 95 AGR03
66970 94 FIS01
66971 19 MED18
66972 51 FIS01
66973 5 FIS01
66974 2 MED18
66975 31 IINF05
66976 81 MED18
66977 78 INF01
66978 79 CHIM02
66979 13 AGR03
66980 36 MAT01
66981 44 MED18
66982 29 IINF04
66983 71 CHIM02
66984 55 IINF05
66985 32 FIS01
66986 73 AGR03
66987 44 INF01
66988 13 INGIND35
66989 88 INF01
66990 55 FIS01
66991 74 IINF04
66992 12 BIO10
66993 3 INGIND35
66994 70 MED18
66995 64 IINF04
66996 5 BIO10
66997 2 CHIM02
66998 18 IINF04
66999 62 INF01
67000 40 MAT01
67001 2 BIO10
67002 70 IINF05
67003 8 INGIND35
67004 59 BIO10
67005 88 IINF05
67006 57 AGR03
67007 12 AGR03
67008 65 INF01
67009 17 CHIM02
67010 38 MED18
67011 98 MAT01
67012 38 MAT01
67013 68 CHIM02
67014 99 CHIM02
67015 99 FIS01
67016 37 CHIM02
67017 82 INGIND35
67018 15 MED18
67019 28 FIS01
67020 55 MED18
67021 78 INF01
67022 35 CHIM02
67023 45 IINF04
67024 14 FIS01
67025 95 INGIND35
67026 98 MAT01
67027 21 IINF05
67028 3 BIO10
67029 77 MED18
67030 64 IINF04
67031 99 FIS01
67032 58 IINF05
67033 38 INF01
67034 44 MED18
67035 8 AGR03
67036 22 FIS01
67037 83 INF01
67038 64 INF01
67039 30 CHIM02
67040 42 FIS01
67041 89 IINF05
67042 53 FIS01
67043 86 MED18
67044 77 CHIM02
67045 29 FIS01
67046 50 AGR03
67047 1 CHIM02
67048 52 MAT01
67049 92 IINF04
67050 73 BIO10
67051 72 BIO10
67052 28 INGIND35
67053 40 IINF04
67054 55 INGIND35
67055 1 CHIM02
67056 19 BIO10
67057 15 BIO10
67058 36 FIS01
67059 64 BIO10
67060 6 IINF05
67061 37 CHIM02
67062 53 MED18
67063 36 IINF05
67064 29 AGR03
67065 49 MED18
67066 45 CHIM02
67067 20 MAT01
67068 29 BIO10
67069 99 IINF05
67070 68 FIS01
67071 57 CHIM02
67072 34 INF01
67073 19 AGR03
67074 42 IINF05
67075 34 MED18
67076 60 BIO10
67077 21 IINF05
67078 53 AGR03
67079 9 CHIM02
67080 38 BIO10
67081 29 INGIND35
67082 73 MAT01
67083 88 INF01
67084 84 CHIM02
67085 64 MED18
67086 68 CHIM02
67087 33 INGIND35
67088 14 FIS01
67089 62 IINF04
67090 67 CHIM02
67091 76 MAT01
67092 21 IINF04
67093 28 AGR03
67094 59 FIS01
67095 98 INGIND35
67096 79 AGR03
67097 30 AGR03
67098 82 CHIM02
67099 73 BIO10
67100 29 FIS01
67101 91 IINF05
67102 84 BIO10
67103 33 MAT01
67104 64 INF01
67105 80 FIS01
67106 22 AGR03
67107 36 CHIM02
67108 12 MED18
67109 10 BIO10
67110 80 INF01
67111 37 INGIND35
67112 23 INGIND35
67113 31 IINF05
67114 54 IINF04
67115 30 AGR03
67116 49 IINF04
67117 53 INF01
67118 66 INGIND35
67119 21 MAT01
67120 75 FIS01
67121 34 IINF04
67122 77 CHIM02
67123 98 AGR03
67124 86 MED18
67125 87 MED18
67126 32 AGR03
67127 61 IINF04
67128 70 CHIM02
67129 91 BIO10
67130 86 IINF05
67131 7 CHIM02
67132 69 IINF05
67133 62 BIO10
67134 19 IINF05
67135 67 INF01
67136 3 CHIM02
67137 93 MAT01
67138 36 INF01
67139 95 MED18
67140 83 BIO10
67141 38 IINF04
67142 23 INGIND35
67143 34 BIO10
67144 98 FIS01
67145 87 AGR03
67146 62 MED18
67147 77 AGR03
67148 1 IINF05
67149 11 CHIM02
67150 6 MAT01
67151 72 AGR03
67152 52 AGR03
67153 22 INF01
67154 35 IINF04
67155 50 AGR03
67156 69 IINF04
67157 11 MED18
67158 33 INF01
67159 40 INF01
67160 100 CHIM02
67161 71 CHIM02
67162 10 AGR03
67163 16 BIO10
67164 82 INGIND35
67165 9 AGR03
67166 48 MED18
67167 42 CHIM02
67168 45 INGIND35
67169 33 FIS01
67170 83 IINF05
67171 42 IINF05
67172 82 CHIM02
67173 11 MED18
67174 2 CHIM02
67175 50 FIS01
67176 55 MED18
67177 57 CHIM02
67178 14 IINF05
67179 91 INGIND35
67180 43 MED18
67181 5 BIO10
67182 6 INF01
67183 33 BIO10
67184 60 FIS01
67185 52 INGIND35
67186 99 MED18
67187 49 INGIND35
67188 12 CHIM02
67189 52 INF01
67190 45 MED18
67191 87 IINF04
67192 15 MED18
67193 74 IINF04
67194 5 MED18
67195 47 AGR03
67196 4 MED18
67197 43 MAT01
67198 47 AGR03
67199 88 BIO10
67200 97 FIS01
67201 18 INGIND35
67202 97 FIS01
67203 94 CHIM02
67204 69 MAT01
67205 39 IINF04
67206 25 INGIND35
67207 23 AGR03
67208 20 MAT01
67209 98 AGR03
67210 28 INF01
67211 52 AGR03
67212 16 INGIND35
67213 62 MAT01
67214 47 MED18
67215 70 INF01
67216 62 INGIND35
67217 70 CHIM02
67218 75 IINF04
67219 95 IINF04
67220 72 INGIND35
67221 2 IINF05
67222 91 INF01
67223 14 INF01
67224 20 IINF05
67225 78 MED18
67226 38 FIS01
67227 79 INGIND35
67228 92 FIS01
67229 37 IINF05
67230 20 CHIM02
67231 37 INGIND35
67232 14 IINF05
67233 5 IINF04
67234 95 MAT01
67235 6 BIO10
67236 40 INGIND35
67237 96 MED18
67238 81 CHIM02
67239 88 AGR03
67240 73 CHIM02
67241 9 FIS01
67242 75 MAT01
67243 39 AGR03
67244 79 MED18
67245 4 FIS01
67246 68 MAT01
67247 15 AGR03
67248 64 CHIM02
67249 14 CHIM02
67250 75 AGR03
67251 89 BIO10
67252 95 FIS01
67253 56 IINF05
67254 27 AGR03
67255 45 INF01
67256 3 CHIM02
67257 7 MAT01
67258 2 MED18
67259 24 FIS01
67260 46 INGIND35
67261 12 INF01
67262 77 IINF04
67263 4 MED18
67264 69 BIO10
67265 58 BIO10
67266 64 MAT01
67267 28 MED18
67268 33 CHIM02
67269 14 CHIM02
67270 25 IINF05
67271 57 CHIM02
67272 60 AGR03
67273 15 FIS01
67274 33 INGIND35
67275 11 AGR03
67276 44 FIS01
67277 18 IINF05
67278 70 MAT01
67279 38 MED18
67280 50 CHIM02
67281 70 IINF05
67282 43 INGIND35
67283 47 FIS01
67284 3 FIS01
67285 79 MAT01
67286 84 FIS01
67287 63 IINF04
67288 29 BIO10
67289 65 MAT01
67290 71 INF01
67291 34 BIO10
67292 55 FIS01
67293 30 AGR03
67294 6 MAT01
67295 71 MAT01
67296 40 MAT01
67297 56 IINF05
67298 78 MAT01
67299 58 MED18
67300 90 AGR03
67301 15 IINF05
67302 27 AGR03
67303 34 MED18
67304 95 INF01
67305 9 IINF05
67306 14 CHIM02
67307 72 IINF05
67308 44 IINF05
67309 52 MED18
67310 7 BIO10
67311 100 MAT01
67312 56 MED18
67313 73 INGIND35
67314 11 AGR03
67315 62 MAT01
67316 65 INGIND35
67317 48 IINF04
67318 4 INGIND35
67319 23 INGIND35
67320 52 IINF04
67321 91 AGR03
67322 23 CHIM02
67323 16 CHIM02
67324 100 MAT01
67325 81 BIO10
67326 31 AGR03
67327 25 MAT01
67328 54 AGR03
67329 67 INGIND35
67330 33 BIO10
67331 30 IINF04
67332 49 MAT01
67333 26 INGIND35
67334 94 FIS01
67335 70 CHIM02
67336 75 INF01
67337 70 IINF05
67338 36 INF01
67339 14 MAT01
67340 66 BIO10
67341 100 BIO10
67342 29 MAT01
67343 68 INGIND35
67344 52 IINF04
67345 26 CHIM02
67346 68 INF01
67347 44 IINF05
67348 10 MED18
67349 13 BIO10
67350 11 IINF04
67351 41 BIO10
67352 51 INF01
67353 72 IINF04
67354 74 AGR03
67355 11 AGR03
67356 13 INGIND35
67357 99 CHIM02
67358 96 BIO10
67359 54 MAT01
67360 92 INF01
67361 20 FIS01
67362 88 IINF05
67363 98 IINF04
67364 78 IINF04
67365 81 IINF05
67366 85 MED18
67367 66 BIO10
67368 1 IINF04
67369 31 INF01
67370 6 MED18
67371 82 CHIM02
67372 58 FIS01
67373 34 AGR03
67374 20 IINF04
67375 60 IINF05
67376 75 INF01
67377 59 INGIND35
67378 66 FIS01
67379 93 MED18
67380 84 INGIND35
67381 70 INF01
67382 93 MED18
67383 63 AGR03
67384 7 IINF05
67385 73 MAT01
67386 86 INGIND35
67387 29 IINF05
67388 97 MED18
67389 76 MED18
67390 31 INGIND35
67391 29 IINF04
67392 68 CHIM02
67393 13 FIS01
67394 45 MED18
67395 53 AGR03
67396 72 BIO10
67397 11 MAT01
67398 66 IINF05
67399 63 FIS01
67400 2 MAT01
67401 60 BIO10
67402 51 FIS01
67403 44 INF01
67404 58 IINF05
67405 22 MAT01
67406 82 INF01
67407 71 AGR03
67408 68 MED18
67409 99 BIO10
67410 80 CHIM02
67411 26 INGIND35
67412 51 AGR03
67413 13 AGR03
67414 32 MED18
67415 26 IINF05
67416 27 CHIM02
67417 67 INF01
67418 84 INF01
67419 6 FIS01
67420 89 BIO10
67421 53 MAT01
67422 5 IINF05
67423 2 MED18
67424 20 IINF04
67425 50 MAT01
67426 18 INGIND35
67427 97 CHIM02
67428 11 FIS01
67429 100 IINF04
67430 95 AGR03
67431 53 AGR03
67432 98 FIS01
67433 62 BIO10
67434 27 FIS01
67435 33 IINF05
67436 60 AGR03
67437 37 MAT01
67438 86 CHIM02
67439 41 AGR03
67440 24 IINF05
67441 50 INGIND35
67442 24 FIS01
67443 76 INF01
67444 6 MED18
67445 78 MAT01
67446 51 IINF04
67447 16 CHIM02
67448 56 MAT01
67449 13 FIS01
67450 88 IINF05
67451 39 MED18
67452 94 MED18
67453 30 INGIND35
67454 79 CHIM02
67455 53 BIO10
67456 72 MAT01
67457 78 MED18
67458 70 FIS01
67459 2 INF01
67460 56 BIO10
67461 53 INGIND35
67462 93 INF01
67463 25 CHIM02
67464 3 IINF05
67465 5 CHIM02
67466 3 IINF04
67467 45 BIO10
67468 49 FIS01
67469 15 FIS01
67470 20 IINF04
67471 48 MED18
67472 3 IINF04
67473 80 AGR03
67474 74 AGR03
67475 11 CHIM02
67476 95 MED18
67477 4 AGR03
67478 10 IINF04
67479 99 INF01
67480 52 FIS01
67481 32 FIS01
67482 32 MAT01
67483 27 MED18
67484 97 CHIM02
67485 55 IINF04
67486 48 INF01
67487 24 BIO10
67488 83 BIO10
67489 75 CHIM02
67490 72 AGR03
67491 30 FIS01
67492 67 INF01
67493 5 CHIM02
67494 5 INF01
67495 4 MAT01
67496 80 BIO10
67497 84 AGR03
67498 5 CHIM02
67499 67 BIO10
67500 49 MAT01
67501 86 CHIM02
67502 84 IINF05
67503 29 MAT01
67504 18 INGIND35
67505 83 IINF04
67506 47 MED18
67507 86 BIO10
67508 28 INGIND35
67509 52 IINF04
67510 56 FIS01
67511 27 INF01
67512 66 INF01
67513 17 MAT01
67514 81 MED18
67515 23 INF01
67516 74 MAT01
67517 74 MAT01
67518 21 IINF04
67519 85 MED18
67520 51 MED18
67521 59 IINF04
67522 46 INGIND35
67523 51 IINF04
67524 30 CHIM02
67525 66 BIO10
67526 49 AGR03
67527 67 INF01
67528 96 MAT01
67529 38 MAT01
67530 47 CHIM02
67531 28 IINF04
67532 44 CHIM02
67533 17 MED18
67534 34 MED18
67535 24 IINF04
67536 29 FIS01
67537 61 MED18
67538 50 AGR03
67539 15 INF01
67540 37 CHIM02
67541 82 CHIM02
67542 23 CHIM02
67543 79 FIS01
67544 55 IINF04
67545 61 FIS01
67546 26 BIO10
67547 39 MED18
67548 47 MED18
67549 55 MAT01
67550 56 BIO10
67551 19 IINF04
67552 42 BIO10
67553 41 IINF05
67554 56 IINF05
67555 96 MED18
67556 96 MED18
67557 41 CHIM02
67558 94 MAT01
67559 70 INF01
67560 81 INGIND35
67561 64 INGIND35
67562 59 INF01
67563 12 AGR03
67564 92 IINF04
67565 12 MED18
67566 67 BIO10
67567 87 INF01
67568 46 CHIM02
67569 13 FIS01
67570 56 CHIM02
67571 60 INF01
67572 28 INGIND35
67573 97 IINF04
67574 93 INF01
67575 9 IINF04
67576 17 IINF04
67577 98 INF01
67578 88 BIO10
67579 2 IINF04
67580 33 INF01
67581 55 IINF05
67582 3 INF01
67583 77 IINF05
67584 44 CHIM02
67585 37 INGIND35
67586 5 IINF05
67587 59 CHIM02
67588 81 IINF05
67589 58 IINF04
67590 22 IINF04
67591 37 CHIM02
67592 100 FIS01
67593 42 INGIND35
67594 12 MED18
67595 8 INGIND35
67596 96 BIO10
67597 56 MAT01
67598 2 MAT01
67599 34 CHIM02
67600 37 IINF05
67601 91 CHIM02
67602 100 CHIM02
67603 75 INF01
67604 21 IINF05
67605 47 BIO10
67606 18 CHIM02
67607 96 MAT01
67608 14 AGR03
67609 16 IINF05
67610 55 IINF04
67611 89 INGIND35
67612 31 BIO10
67613 40 IINF05
67614 28 FIS01
67615 45 IINF05
67616 10 INGIND35
67617 64 BIO10
67618 25 MED18
67619 42 BIO10
67620 79 IINF05
67621 46 MED18
67622 63 BIO10
67623 91 IINF04
67624 18 INF01
67625 74 MAT01
67626 27 MAT01
67627 99 INF01
67628 55 IINF04
67629 85 AGR03
67630 34 FIS01
67631 79 MED18
67632 43 MED18
67633 4 FIS01
67634 60 CHIM02
67635 7 MAT01
67636 39 BIO10
67637 45 INGIND35
67638 26 AGR03
67639 8 AGR03
67640 66 IINF04
67641 32 IINF05
67642 40 IINF04
67643 17 MED18
67644 3 CHIM02
67645 66 MED18
67646 17 INGIND35
67647 95 IINF04
67648 62 IINF05
67649 90 IINF04
67650 25 BIO10
67651 57 MAT01
67652 12 FIS01
67653 69 BIO10
67654 55 IINF04
67655 20 IINF04
67656 96 MED18
67657 43 INGIND35
67658 95 CHIM02
67659 75 MAT01
67660 24 CHIM02
67661 87 MAT01
67662 68 AGR03
67663 71 IINF04
67664 9 IINF05
67665 40 INGIND35
67666 9 FIS01
67667 55 MED18
67668 6 CHIM02
67669 7 FIS01
67670 96 CHIM02
67671 17 MED18
67672 95 INF01
67673 9 BIO10
67674 9 INGIND35
67675 74 FIS01
67676 99 MAT01
67677 92 FIS01
67678 53 CHIM02
67679 67 IINF04
67680 62 INGIND35
67681 90 IINF05
67682 47 INGIND35
67683 55 MAT01
67684 39 MED18
67685 8 BIO10
67686 65 BIO10
67687 82 MAT01
67688 43 BIO10
67689 74 IINF04
67690 91 MAT01
67691 35 BIO10
67692 68 FIS01
67693 15 IINF04
67694 17 IINF05
67695 11 IINF04
67696 24 MED18
67697 40 AGR03
67698 48 FIS01
67699 27 IINF05
67700 50 IINF05
67701 37 FIS01
67702 27 MED18
67703 86 INF01
67704 74 FIS01
67705 14 INGIND35
67706 1 CHIM02
67707 44 BIO10
67708 25 MAT01
67709 71 BIO10
67710 76 FIS01
67711 48 CHIM02
67712 93 AGR03
67713 8 INGIND35
67714 32 MED18
67715 72 FIS01
67716 36 IINF05
67717 44 MAT01
67718 90 CHIM02
67719 50 IINF05
67720 29 AGR03
67721 9 INF01
67722 92 BIO10
67723 55 FIS01
67724 91 IINF05
67725 32 MAT01
67726 72 IINF05
67727 5 IINF04
67728 16 BIO10
67729 44 BIO10
67730 7 MED18
67731 61 INGIND35
67732 76 INF01
67733 53 AGR03
67734 79 INGIND35
67735 25 MAT01
67736 28 IINF05
67737 5 AGR03
67738 60 INGIND35
67739 84 AGR03
67740 44 MED18
67741 63 INGIND35
67742 13 MAT01
67743 37 BIO10
67744 56 INGIND35
67745 44 CHIM02
67746 39 CHIM02
67747 62 INF01
67748 96 IINF05
67749 68 BIO10
67750 95 MAT01
67751 52 MED18
67752 10 BIO10
67753 4 INGIND35
67754 11 IINF04
67755 96 AGR03
67756 68 FIS01
67757 63 MED18
67758 60 MED18
67759 23 FIS01
67760 69 MED18
67761 80 AGR03
67762 24 IINF04
67763 33 AGR03
67764 6 INF01
67765 57 MAT01
67766 86 INGIND35
67767 63 INGIND35
67768 21 INGIND35
67769 91 MAT01
67770 5 INGIND35
67771 43 INGIND35
67772 31 IINF04
67773 25 FIS01
67774 24 IINF05
67775 38 IINF05
67776 78 IINF05
67777 6 INF01
67778 96 AGR03
67779 33 FIS01
67780 60 CHIM02
67781 45 INGIND35
67782 37 FIS01
67783 69 AGR03
67784 68 MED18
67785 63 FIS01
67786 34 FIS01
67787 44 BIO10
67788 15 INF01
67789 86 IINF05
67790 18 AGR03
67791 57 IINF05
67792 65 BIO10
67793 80 MAT01
67794 94 AGR03
67795 12 IINF04
67796 76 INF01
67797 82 MAT01
67798 78 AGR03
67799 98 BIO10
67800 2 FIS01
67801 94 INGIND35
67802 43 BIO10
67803 45 INF01
67804 88 CHIM02
67805 5 MED18
67806 35 IINF04
67807 1 MED18
67808 92 INF01
67809 59 CHIM02
67810 33 BIO10
67811 45 BIO10
67812 44 FIS01
67813 44 IINF04
67814 67 IINF05
67815 5 INF01
67816 14 IINF04
67817 20 MED18
67818 76 INGIND35
67819 21 MAT01
67820 9 AGR03
67821 64 MED18
67822 66 INF01
67823 61 AGR03
67824 39 INGIND35
67825 81 IINF05
67826 45 INF01
67827 17 MAT01
67828 48 BIO10
67829 86 FIS01
67830 86 INF01
67831 99 BIO10
67832 80 IINF05
67833 1 INF01
67834 8 IINF04
67835 42 CHIM02
67836 56 AGR03
67837 5 CHIM02
67838 17 INGIND35
67839 9 MAT01
67840 43 IINF05
67841 53 AGR03
67842 51 FIS01
67843 90 IINF05
67844 3 INGIND35
67845 28 AGR03
67846 86 INGIND35
67847 43 IINF04
67848 8 IINF05
67849 68 MAT01
67850 21 MED18
67851 69 IINF05
67852 36 INF01
67853 66 IINF04
67854 88 MED18
67855 79 IINF04
67856 21 INGIND35
67857 33 FIS01
67858 64 BIO10
67859 92 CHIM02
67860 5 IINF05
67861 2 AGR03
67862 83 INF01
67863 66 IINF05
67864 82 FIS01
67865 55 IINF04
67866 90 IINF05
67867 29 INGIND35
67868 59 MAT01
67869 41 MED18
67870 17 MAT01
67871 43 MAT01
67872 30 IINF04
67873 88 INF01
67874 9 AGR03
67875 99 MED18
67876 53 FIS01
67877 87 IINF04
67878 28 MAT01
67879 89 IINF04
67880 43 IINF05
