6100 IINF05 6
25567 19 MAT01
25568 71 BIO10
25569 41 CHIM02
25570 88 INGIND35
25571 25 IINF05
25572 92 INF01
25573 86 BIO10
25574 69 FIS01
25575 59 AGR03
25576 58 FIS01
25577 46 MAT01
25578 34 IINF04
25579 44 INF01
25580 78 BIO10
25581 81 IINF04
25582 17 CHIM02
25583 73 MED18
25584 92 BIO10
25585 52 INF01
25586 8 IINF05
25587 11 CHIM02
25588 46 AGR03
25589 15 MED18
25590 69 MED18
25591 18 MED18
25592 52 MED18
25593 54 MED18
25594 63 MAT01
25595 62 BIO10
25596 96 IINF05
25597 4 AGR03
25598 50 IINF05
25599 78 IINF04
25600 26 INF01
25601 56 BIO10
25602 94 AGR03
25603 62 FIS01
25604 30 MED18
25605 38 INF01
25606 15 AGR03
25607 27 CHIM02
25608 55 FIS01
25609 81 IINF04
25610 24 IINF05
25611 62 MED18
25612 83 IINF04
25613 34 INF01
25614 52 MAT01
25615 65 IINF05
25616 14 INF01
25617 31 AGR03
25618 18 INF01
25619 30 IINF05
25620 28 MED18
25621 34 CHIM02
25622 82 MED18
25623 70 INF01
25624 77 AGR03
25625 53 MED18
25626 11 AGR03
25627 58 IINF04
25628 56 IINF05
25629 89 IINF04
25630 91 INGIND35
25631 37 FIS01
25632 45 INGIND35
25633 82 INGIND35
25634 41 IINF04
25635 84 MAT01
25636 8 MAT01
25637 4 BIO10
25638 4 AGR03
25639 65 INGIND35
25640 66 AGR03
25641 8 BIO10
25642 13 IINF05
25643 35 IINF04
25644 61 CHIM02
25645 77 CHIM02
25646 68 BIO10
25647 43 AGR03
25648 45 BIO10
25649 70 MAT01
25650 69 FIS01
25651 27 IINF04
25652 47 IINF05
25653 21 IINF04
25654 55 INGIND35
25655 60 IINF04
25656 36 FIS01
25657 56 IINF04
25658 35 CHIM02
25659 54 IINF05
25660 54 INF01
25661 86 BIO10
25662 45 MED18
25663 15 BIO10
25664 76 INF01
25665 65 MED18
25666 34 MAT01
25667 22 IINF05
25668 39 MED18
25669 21 MAT01
25670 30 INF01
25671 11 MED18
25672 57 INF01
25673 77 INGIND35
25674 65 FIS01
25675 2 BIO10
25676 46 INF01
25677 35 INGIND35
25678 42 IINF04
25679 21 CHIM02
25680 49 FIS01
25681 69 IINF04
25682 35 AGR03
25683 30 FIS01
25684 29 AGR03
25685 88 BIO10
25686 8 FIS01
25687 39 BIO10
25688 96 IINF04
25689 54 MED18
25690 76 IINF04
25691 13 IINF05
25692 59 IINF04
25693 63 INGIND35
25694 36 FIS01
25695 90 MED18
25696 36 MAT01
25697 84 CHIM02
25698 71 AGR03
25699 45 IINF05
25700 84 INF01
25701 86 BIO10
25702 86 INGIND35
25703 96 AGR03
25704 58 MAT01
25705 45 IINF05
25706 89 FIS01
25707 9 IINF04
25708 47 FIS01
25709 89 INF01
25710 19 MED18
25711 3 BIO10
25712 81 INGIND35
25713 15 CHIM02
25714 34 AGR03
25715 73 BIO10
25716 99 MED18
25717 54 MAT01
25718 66 AGR03
25719 98 MED18
25720 90 MAT01
25721 97 AGR03
25722 4 IINF05
25723 87 BIO10
25724 92 BIO10
25725 56 INGIND35
25726 91 MAT01
25727 48 AGR03
25728 23 BIO10
25729 86 FIS01
25730 87 BIO10
25731 41 CHIM02
25732 51 BIO10
25733 72 IINF05
25734 7 MAT01
25735 62 MAT01
25736 14 MED18
25737 70 MAT01
25738 28 CHIM02
25739 73 MAT01
25740 67 CHIM02
25741 32 MED18
25742 38 IINF04
25743 13 INF01
25744 43 AGR03
25745 80 FIS01
25746 91 IINF04
25747 56 IINF04
25748 24 BIO10
25749 14 MAT01
25750 45 MAT01
25751 44 INF01
25752 25 AGR03
25753 70 MAT01
25754 69 IINF05
25755 74 IINF05
25756 21 CHIM02
25757 19 FIS01
25758 3 INGIND35
25759 5 INGIND35
25760 82 IINF04
25761 97 AGR03
25762 83 CHIM02
25763 37 INF01
25764 81 MAT01
25765 62 MAT01
25766 32 INF01
25767 5 IINF04
25768 59 INF01
25769 42 MAT01
25770 67 INGIND35
25771 42 MAT01
25772 92 INF01
25773 11 INF01
25774 91 FIS01
25775 14 AGR03
25776 96 MED18
25777 22 INGIND35
25778 50 INGIND35
25779 61 MED18
25780 25 IINF05
25781 9 BIO10
25782 24 INF01
25783 49 IINF05
25784 78 IINF05
25785 41 MED18
25786 4 BIO10
25787 29 INGIND35
25788 24 INF01
25789 77 IINF04
25790 3 CHIM02
25791 25 INF01
25792 57 INGIND35
25793 9 INGIND35
25794 35 MAT01
25795 2 INGIND35
25796 8 MAT01
25797 12 IINF05
25798 77 IINF05
25799 92 BIO10
25800 84 BIO10
25801 44 INGIND35
25802 34 MED18
25803 63 INF01
25804 62 CHIM02
25805 90 INGIND35
25806 34 IINF04
25807 62 IINF05
25808 86 MED18
25809 3 IINF04
25810 14 AGR03
25811 4 FIS01
25812 20 BIO10
25813 30 MED18
25814 36 AGR03
25815 40 MED18
25816 36 FIS01
25817 31 IINF04
25818 48 INF01
25819 47 FIS01
25820 23 INF01
25821 45 AGR03
25822 68 IINF04
25823 21 MAT01
25824 53 MAT01
25825 36 IINF04
25826 32 IINF04
25827 15 INGIND35
25828 23 BIO10
25829 21 INGIND35
25830 36 MED18
25831 67 IINF05
25832 47 IINF05
25833 14 INF01
25834 90 AGR03
25835 53 MED18
25836 89 MED18
25837 45 IINF05
25838 61 IINF05
25839 80 MAT01
25840 45 INGIND35
25841 92 IINF05
25842 64 MED18
25843 84 MED18
25844 96 INGIND35
25845 76 IINF05
25846 86 IINF04
25847 54 INGIND35
25848 97 BIO10
25849 54 IINF05
25850 44 INF01
25851 46 IINF04
25852 74 INF01
25853 50 INGIND35
25854 28 FIS01
25855 83 BIO10
25856 11 IINF04
25857 57 AGR03
25858 52 INGIND35
25859 72 CHIM02
25860 68 MAT01
25861 40 MAT01
25862 60 FIS01
25863 14 FIS01
25864 12 BIO10
25865 68 FIS01
25866 67 AGR03
25867 100 IINF04
25868 75 IINF04
25869 64 IINF05
25870 86 INF01
25871 76 BIO10
25872 49 INGIND35
25873 83 INF01
25874 38 AGR03
25875 83 AGR03
25876 51 MED18
25877 12 MAT01
25878 55 CHIM02
25879 47 IINF05
25880 49 INF01
25881 82 AGR03
25882 50 AGR03
25883 58 IINF05
25884 94 BIO10
25885 36 MED18
25886 34 CHIM02
25887 33 INF01
25888 83 INGIND35
25889 95 BIO10
25890 94 BIO10
25891 77 AGR03
25892 81 IINF04
25893 59 IINF04
25894 59 INF01
25895 13 CHIM02
25896 47 MED18
25897 32 CHIM02
25898 71 INF01
25899 41 IINF04
25900 61 MAT01
25901 73 INGIND35
25902 3 AGR03
25903 93 CHIM02
25904 41 INGIND35
25905 59 IINF05
25906 42 MAT01
25907 37 CHIM02
25908 43 IINF05
25909 42 FIS01
25910 8 INF01
25911 85 BIO10
25912 92 INF01
25913 64 BIO10
25914 70 IINF05
25915 2 IINF04
25916 82 MAT01
25917 48 CHIM02
25918 75 CHIM02
25919 74 IINF05
25920 72 IINF04
25921 35 INF01
25922 22 MAT01
25923 31 MAT01
25924 85 MAT01
25925 80 AGR03
25926 44 BIO10
25927 88 BIO10
25928 56 BIO10
25929 17 INF01
25930 58 CHIM02
25931 1 INF01
25932 68 FIS01
25933 32 CHIM02
25934 85 MAT01
25935 11 IINF04
25936 41 FIS01
25937 10 IINF05
25938 70 IINF04
25939 25 IINF05
25940 97 MAT01
25941 46 CHIM02
25942 7 CHIM02
25943 17 INF01
25944 5 IINF05
25945 16 IINF05
25946 3 MAT01
25947 9 INGIND35
25948 23 INGIND35
25949 23 MED18
25950 83 IINF05
25951 73 FIS01
25952 32 BIO10
25953 56 IINF05
25954 54 IINF04
25955 61 INF01
25956 96 INF01
25957 37 FIS01
25958 62 CHIM02
25959 61 IINF05
25960 4 IINF05
25961 45 IINF04
25962 50 BIO10
25963 19 MAT01
25964 70 MAT01
25965 75 FIS01
25966 16 INGIND35
25967 34 INF01
25968 21 INF01
25969 60 AGR03
25970 60 INGIND35
25971 79 CHIM02
25972 10 FIS01
25973 8 MED18
25974 88 MED18
25975 47 BIO10
25976 21 INGIND35
25977 94 FIS01
25978 16 MED18
25979 3 AGR03
25980 23 IINF04
25981 91 BIO10
25982 49 BIO10
25983 13 IINF04
25984 87 CHIM02
25985 67 AGR03
25986 5 MED18
25987 34 INF01
25988 20 INGIND35
25989 84 FIS01
25990 81 IINF04
25991 28 MAT01
25992 26 MED18
25993 21 INF01
25994 10 IINF04
25995 3 INGIND35
25996 12 AGR03
25997 10 INGIND35
25998 50 IINF04
25999 50 AGR03
26000 11 AGR03
26001 99 IINF04
26002 66 IINF04
26003 18 MED18
26004 38 AGR03
26005 2 CHIM02
26006 7 INGIND35
26007 80 FIS01
26008 8 INGIND35
26009 68 INGIND35
26010 6 IINF05
26011 22 IINF05
26012 61 AGR03
26013 53 CHIM02
26014 77 IINF05
26015 68 IINF04
26016 70 AGR03
26017 93 INGIND35
26018 20 BIO10
26019 80 IINF04
26020 77 MED18
26021 53 CHIM02
26022 40 INGIND35
26023 57 INF01
26024 33 IINF05
26025 90 FIS01
26026 27 BIO10
26027 79 INF01
26028 75 MAT01
26029 14 INGIND35
26030 33 CHIM02
26031 29 AGR03
26032 64 BIO10
26033 98 INGIND35
26034 43 BIO10
26035 85 FIS01
26036 19 FIS01
26037 85 MED18
26038 20 AGR03
26039 23 BIO10
26040 39 BIO10
26041 81 INGIND35
26042 62 IINF05
26043 76 CHIM02
26044 94 INGIND35
26045 63 IINF05
26046 100 IINF04
26047 10 CHIM02
26048 53 AGR03
26049 46 IINF04
26050 25 IINF05
26051 32 IINF05
26052 79 IINF04
26053 36 IINF04
26054 99 AGR03
26055 5 AGR03
26056 38 IINF04
26057 14 MED18
26058 97 INF01
26059 28 INGIND35
26060 11 BIO10
26061 32 INGIND35
26062 34 IINF05
26063 59 FIS01
26064 89 FIS01
26065 90 INF01
26066 68 IINF04
26067 3 MAT01
26068 71 AGR03
26069 60 CHIM02
26070 15 FIS01
26071 83 BIO10
26072 93 IINF04
26073 61 IINF04
26074 19 MED18
26075 58 MED18
26076 33 AGR03
26077 10 IINF05
26078 46 CHIM02
