5877 INF01 7
90888 82 CHIM02
90889 57 AGR03
90890 67 FIS01
90891 91 MED18
90892 40 MED18
90893 84 AGR03
90894 18 INF01
90895 35 IINF04
90896 16 IINF04
90897 83 MAT01
90898 5 AGR03
90899 28 MAT01
90900 74 MAT01
90901 64 INGIND35
90902 95 INGIND35
90903 48 CHIM02
90904 47 MAT01
90905 6 INF01
90906 96 IINF05
90907 17 INF01
90908 64 INGIND35
90909 2 CHIM02
90910 87 IINF04
90911 4 IINF04
90912 91 IINF04
90913 93 BIO10
90914 48 CHIM02
90915 59 MAT01
90916 5 AGR03
90917 6 AGR03
90918 46 BIO10
90919 1 FIS01
90920 26 IINF04
90921 14 AGR03
90922 15 INGIND35
90923 16 IINF04
90924 4 IINF04
90925 77 FIS01
90926 75 INGIND35
90927 48 MED18
90928 79 MAT01
90929 33 INGIND35
90930 78 IINF05
90931 44 IINF05
90932 13 BIO10
90933 70 AGR03
90934 30 FIS01
90935 82 IINF05
90936 26 MAT01
90937 54 BIO10
90938 71 BIO10
90939 42 INF01
90940 94 MAT01
90941 96 IINF05
90942 9 MED18
90943 72 AGR03
90944 58 BIO10
90945 83 MAT01
90946 57 FIS01
90947 10 MED18
90948 100 IINF05
90949 88 MAT01
90950 53 INF01
90951 34 CHIM02
90952 38 BIO10
90953 73 INGIND35
90954 9 IINF05
90955 75 INF01
90956 76 MAT01
90957 8 CHIM02
90958 33 MED18
90959 67 INF01
90960 72 MAT01
90961 89 MAT01
90962 60 IINF05
90963 31 IINF04
90964 13 AGR03
90965 73 IINF04
90966 98 CHIM02
90967 12 FIS01
90968 12 FIS01
90969 24 BIO10
90970 72 AGR03
90971 3 INGIND35
90972 36 CHIM02
90973 15 INF01
90974 28 FIS01
90975 48 IINF04
90976 48 IINF04
90977 35 BIO10
90978 27 FIS01
90979 20 AGR03
90980 3 MAT01
90981 55 IINF05
90982 41 FIS01
90983 31 CHIM02
90984 68 CHIM02
90985 58 IINF05
90986 78 MED18
90987 65 INF01
90988 73 IINF04
90989 46 MED18
90990 90 INF01
90991 10 IINF04
90992 39 AGR03
90993 95 BIO10
90994 3 MED18
90995 5 AGR03
90996 3 FIS01
90997 77 AGR03
90998 21 CHIM02
90999 30 INF01
91000 51 BIO10
91001 100 AGR03
91002 37 AGR03
91003 16 FIS01
91004 48 CHIM02
91005 6 CHIM02
91006 96 IINF04
91007 72 AGR03
91008 76 IINF04
91009 62 BIO10
91010 85 INF01
91011 44 MAT01
91012 15 MED18
91013 70 BIO10
91014 66 IINF04
91015 46 MAT01
91016 81 IINF05
91017 45 MED18
91018 87 CHIM02
91019 8 MED18
91020 4 AGR03
91021 100 IINF04
91022 25 INF01
91023 37 IINF05
91024 97 IINF04
91025 33 FIS01
91026 18 CHIM02
91027 20 FIS01
91028 43 MAT01
91029 89 FIS01
91030 47 BIO10
91031 49 MED18
91032 87 MED18
91033 28 INF01
91034 93 IINF04
91035 86 MED18
91036 84 MAT01
91037 94 MED18
91038 20 IINF04
91039 34 IINF04
91040 7 BIO10
91041 71 INF01
91042 77 IINF04
91043 60 FIS01
91044 53 IINF04
91045 76 BIO10
91046 87 AGR03
91047 38 CHIM02
91048 11 FIS01
91049 93 MAT01
91050 95 MAT01
91051 9 CHIM02
91052 11 BIO10
91053 24 INF01
91054 89 IINF05
91055 66 IINF04
91056 90 IINF04
91057 80 INF01
91058 48 MED18
91059 49 INF01
91060 78 INGIND35
91061 93 IINF05
91062 57 MED18
91063 48 IINF05
91064 26 IINF04
91065 31 INF01
91066 68 CHIM02
91067 25 INGIND35
91068 90 FIS01
91069 67 MED18
91070 69 FIS01
91071 60 MED18
91072 80 MED18
91073 23 FIS01
91074 39 BIO10
91075 60 IINF04
91076 80 MAT01
91077 62 INGIND35
91078 55 INF01
91079 11 FIS01
91080 69 INF01
91081 98 FIS01
91082 73 MAT01
91083 90 BIO10
91084 5 INF01
91085 39 INF01
91086 80 BIO10
91087 10 CHIM02
91088 52 INF01
91089 2 CHIM02
91090 5 AGR03
91091 13 MAT01
91092 59 FIS01
91093 74 MED18
91094 19 BIO10
91095 88 MED18
91096 36 MAT01
91097 14 AGR03
91098 97 IINF04
91099 9 CHIM02
91100 61 BIO10
91101 25 CHIM02
91102 56 IINF05
91103 95 INGIND35
91104 52 IINF05
91105 78 BIO10
91106 26 FIS01
91107 47 MAT01
91108 90 BIO10
91109 89 MAT01
91110 65 AGR03
91111 1 FIS01
91112 16 AGR03
91113 3 IINF05
91114 81 FIS01
91115 79 IINF05
91116 74 MED18
91117 91 INF01
91118 40 IINF05
91119 7 IINF04
91120 88 MED18
91121 19 MED18
91122 51 CHIM02
91123 59 CHIM02
91124 76 FIS01
91125 51 MED18
91126 85 INGIND35
91127 99 MED18
91128 22 IINF05
91129 49 CHIM02
91130 82 IINF04
91131 24 IINF05
91132 43 MAT01
91133 69 INF01
91134 31 MED18
91135 91 BIO10
91136 21 INGIND35
91137 61 INF01
91138 60 FIS01
91139 4 AGR03
91140 21 AGR03
91141 55 IINF04
91142 57 MAT01
91143 5 IINF04
91144 78 IINF04
91145 99 MED18
91146 23 IINF04
91147 83 FIS01
91148 36 AGR03
91149 84 IINF05
91150 87 CHIM02
91151 31 BIO10
91152 85 INGIND35
91153 80 INGIND35
91154 69 CHIM02
91155 72 FIS01
91156 6 IINF04
91157 56 INGIND35
91158 1 INF01
91159 10 BIO10
91160 35 AGR03
91161 60 MAT01
91162 92 MAT01
91163 82 MAT01
91164 54 MED18
91165 33 MED18
91166 42 AGR03
91167 94 MAT01
91168 78 AGR03
91169 38 INGIND35
91170 85 INGIND35
91171 26 INF01
91172 73 BIO10
91173 1 IINF05
91174 78 IINF05
91175 74 CHIM02
91176 95 FIS01
91177 5 INGIND35
